,ID,Player,Until,G,GS,Cmp,PaAtt,Cmp%,PaYds,PaTD,IntO,Rate,SkO,QBWin,GWD,RuAtt,RuYds,RuY/A,RuTD,RuY/G,Tgt,Rec,RecYds,Y/Rec,RecTD,RecY/G,FG,FG%,2PM,Sfty,Pts,FantPts,SkD,Solo,Ast,TFL,QBHit,IntD,Pick6,PaDef,Fmb,FR,Scoop6,FF,PntYds,Y/Pnt,Blck,APYd,RetYds,Pos,Team,MVP,OPOY,DPOY,OROY,DROY,AP1,SB,IG
99,100,Denico Autry,2024,152,91,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,1,2,0.0,62.0,221,102,83,113,0,0,34,0,3,0,7,0,,0,0,0,DE,"HOU,IND,OAK,TEN",0,0,0,0,0,0,0,
100,101,Genard Avery,2024,63,17,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,8.5,65,41,12,29,0,0,5,0,1,0,1,0,,0,5,0,LLB,"CLE,IND,PHI,TAM",0,0,0,0,0,0,0,
101,102,Tre Avery,2024,38,5,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,54,11,3,0,0,0,11,0,1,0,0,0,,0,0,0,CB,TEN,0,0,0,0,0,0,0,
102,103,Steve Avila,2024,27,27,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,G,LAR,0,0,0,0,0,0,0,
103,104,Kayode Awosika,2024,37,7,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,G,"DET,PHI",0,0,0,0,0,0,0,
104,105,Chidobe Awuzie,2024,94,81,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,290,105,7,1,7,0,66,0,2,0,5,0,,0,50,0,RCB,"CIN,DAL,TEN",0,0,0,0,0,0,0,
105,106,Andre Baccellia,2023,13,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,10,7,45,6.4,0,3.5,0,,0,0,0,4.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,67,22,WR,ARI,0,0,0,0,0,0,0,
106,107,Joe Bachie,2024,51,2,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,26,22,0,0,0,0,1,0,0,0,0,0,,0,0,0,LB,"CIN,PHI",0,0,0,0,0,0,0,
107,108,Alex Bachman,2024,10,1,0,0,,0,0,0,,0,,0,1,-3,-3.0,0,-0.3,3,3,31,10.3,0,3.1,0,,0,0,0,3.1,0.0,4,0,0,0,0,0,0,0,0,0,0,0,,0,138,110,WR,"LVR,NYG",0,0,0,0,0,0,0,
108,109,Michael Badgley,2023,64,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,98,82.4,0,0,462,472.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,K,"CHI,DET,IND,LAC,TEN",0,0,0,0,0,0,0,
109,110,Tyler Badie,2024,4,0,0,0,,0,0,0,,0,,0,12,86,7.2,0,21.5,4,4,22,5.5,1,5.5,0,,0,0,6,14.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,,0,108,0,RB,DEN,0,0,0,0,0,0,0,
110,111,Tyson Bagent,2024,9,4,96,145,66.2,870,3,6,71.9,5,2.0,0,29,102,3.5,2,11.3,0,0,0,,0,0.0,0,,0,0,12,53.0,0.0,0,0,0,0,0,0,0,3,1,0,0,0,,0,102,0,QB,CHI,0,0,0,0,0,0,0,
111,112,Jake Bailey,2024,92,0,0,0,,0,0,0,,0,,0,1,0,0.0,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,5,1,0,0,0,0,0,1,0,0,0,15252,46.1,4,0,0,P,"MIA,NWE",0,0,0,0,0,0,0,
112,113,Levelle Bailey,2024,10,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,1,4,0,0,0,0,0,0,0,0,0,0,,0,0,0,LB,DEN,0,0,0,0,0,0,0,
113,114,Markus Bailey,2024,61,4,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.5,46,27,2,1,0,0,4,0,0,0,0,0,,0,0,0,LB,"ARI,CIN",0,0,0,0,0,0,0,
114,115,Quinn Bailey,2023,31,2,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,T,DEN,0,0,0,0,0,0,0,
115,116,Zack Bailey,2024,2,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,T,"LAC,NYJ",0,0,0,0,0,0,0,
116,117,Budda Baker,2024,122,112,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,6,0.0,9.5,621,280,47,18,7,0,39,0,5,1,7,0,,0,279,0,S,ARI,0,0,0,0,0,2,0,
117,118,Darrell Baker,2024,34,15,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,60,15,1,0,0,0,12,0,1,0,0,0,,0,7,0,CB,"IND,TEN",0,0,0,0,0,0,0,
118,119,Javon Baker,2024,11,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,4,1,12,12.0,0,1.1,0,,0,0,0,1.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,91,79,WR,NWE,0,0,0,0,0,0,0,
119,120,Jerome Baker,2024,104,90,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,12,0.0,24.5,416,232,33,49,5,2,25,1,1,0,7,0,,0,83,0,LB,"MIA,SEA,TEN",0,0,0,0,0,0,0,
120,121,David Bakhtiari,2023,131,131,0,0,,0,0,0,,0,,0,0,0,,0,0.0,1,0,0,,0,0.0,0,,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,LT,GNB,0,0,0,0,0,2,0,
121,122,Daylen Baldwin,2022,1,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,2,2,25,12.5,0,25.0,0,,0,0,0,2.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,25,0,WR,CLE,0,0,0,0,0,0,0,
122,123,Corey Ballentine,2024,69,11,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,76,24,0,1,1,0,9,1,0,0,2,0,,0,876,876,DB,"DET,GNB,NYG,NYJ",0,0,0,0,0,0,0,
123,124,Michael Bandy,2023,12,2,0,0,,0,0,0,,0,,0,0,0,,0,0.0,21,10,89,8.9,0,7.4,0,,0,0,0,8.9,0.0,1,0,0,0,0,0,0,0,1,0,0,0,,0,177,88,WR,"DEN,LAC",0,0,0,0,0,0,0,
124,125,Aaron Banks,2024,53,43,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,OL,SFO,0,0,0,0,0,0,0,
125,126,Deonte Banks,2024,29,29,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,92,24,3,0,2,0,23,0,0,0,1,0,,0,6,0,CB,NYG,0,0,0,0,0,0,0,
126,127,Eric Banks,2023,6,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,DE,"ARI,LAC",0,0,0,0,0,0,0,
127,128,Keshawn Banks,2024,3,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,LB,"GNB,NWE",0,0,0,0,0,0,0,
128,129,Bryce Baringer,2024,34,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,8084,48.1,0,3,0,P,NWE,0,0,0,0,0,0,0,
129,130,Matt Barkley,2023,20,7,212,363,58.4,2699,11,22,66.6,13,2.0,0,26,-15,-0.6,0,-0.8,1,1,2,2.0,1,0.1,0,,0,0,6,105.0,0.0,0,0,0,0,0,0,0,10,4,0,0,0,,0,-25,0,QB,"BUF,CHI,JAX,PHI",0,0,0,0,0,0,0,
130,131,Saquon Barkley,2024,90,90,0,0,,0,0,0,,1,,0,1546,7216,4.7,48,80.2,439,321,2378,7.4,14,26.4,0,,6,0,384,1335.4,0.0,0,0,0,0,0,0,0,8,5,0,0,0,,0,9594,0,RB,"NYG,PHI",0,1,0,1,0,0,1,
131,132,Christian Barmore,2024,48,11,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,13.5,80,59,19,33,0,0,9,0,0,0,1,0,,0,0,0,DT,NWE,0,0,0,0,0,0,0,
132,133,AJ Barner,2024,17,6,0,0,,0,0,0,,0,,0,0,0,,0,0.0,38,30,245,8.2,4,14.4,0,,0,0,24,48.5,0.0,2,0,0,0,0,0,0,0,0,0,0,0,,0,245,0,TE,SEA,0,0,0,0,0,0,0,
133,134,Derrick Barnes,2024,51,26,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,4.0,119,86,12,8,0,0,4,0,0,0,1,0,,0,0,0,LB,DET,0,0,0,0,0,0,0,
134,135,Krys Barnes,2024,68,30,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,5.0,178,102,15,6,1,0,10,0,2,0,1,0,,0,47,0,LB,"ARI,GNB",0,0,0,0,0,0,0,
135,136,Zaire Barnes,2023,4,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,LB,NYJ,0,0,0,0,0,0,0,
136,137,Derek Barnett,2024,95,50,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,18,0.0,29.0,122,73,49,94,0,0,1,0,5,3,5,0,,0,87,0,DE,"HOU,PHI",0,0,0,0,0,0,1,
137,138,Amare Barno,2024,29,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,3.0,25,12,4,3,0,0,0,0,0,0,0,0,,0,0,0,DE,CAR,0,0,0,0,0,0,0,
138,139,Anthony Barr,2023,116,108,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,1,8,0.0,18.5,371,183,41,48,5,0,32,0,10,1,8,0,,0,91,0,RLB,"DAL,MIN",0,0,0,0,0,0,0,
139,140,Alex Barrett,2024,12,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,2,6,0,2,0,0,0,0,0,0,0,0,,0,0,0,DE,"DET,SFO",0,0,0,0,0,0,0,
140,141,Shaquil Barrett,2024,132,85,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,1,8,0.0,59.0,290,111,73,125,3,1,18,1,5,0,22,0,,0,13,0,LB,"DEN,TAM",0,0,0,0,0,0,2,
141,142,Ben Bartch,2024,49,22,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,LG,"JAX,SFO",0,0,0,0,0,0,0,
142,143,Shemar Bartholomew,2024,5,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,2,1,1,0,0,0,2,0,0,0,0,0,,0,0,0,CB,CAR,0,0,0,0,0,0,0,
143,144,Cody Barton,2024,95,43,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,6,0.0,3.5,260,198,10,9,5,0,14,0,3,1,3,0,,0,191,0,LB,"DEN,SEA,WAS",0,0,0,0,0,0,0,
144,145,Graham Barton,2024,16,16,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,C,TAM,0,0,0,0,0,0,0,
145,146,Jackson Barton,2024,13,2,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,OL,"ARI,LVR",0,0,0,0,0,0,0,
146,147,Boogie Basham,2024,40,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,4.5,26,31,6,9,1,0,3,0,1,0,0,0,,0,22,0,OLB,"BUF,NYG",0,0,0,0,0,0,0,
147,148,Micah Baskerville,2023,2,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,LB,CHI,0,0,0,0,0,0,0,
148,149,T.J. Bass,2024,32,5,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,G,DAL,0,0,0,0,0,0,0,
149,150,Tyler Bass,2024,83,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,131,84.5,0,0,657,689.0,0.0,7,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,K,BUF,0,0,0,0,0,0,0,
150,151,Essang Bassey,2023,43,5,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,45,15,4,0,1,0,7,0,1,0,0,0,,0,26,0,DB,"DEN,LAC",0,0,0,0,0,0,0,
151,152,Rashod Bateman,2024,51,35,0,0,,0,0,0,,0,,0,1,18,18.0,0,0.4,224,138,1923,13.9,13,37.7,0,,0,0,78,270.1,0.0,0,1,0,0,0,0,0,1,1,0,0,0,,0,1941,0,WR,BAL,0,0,0,0,0,0,0,
152,153,Brenden Bates,2024,7,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,1,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,TE,"CLE,NYJ",0,0,0,0,0,0,0,
153,154,Jake Bates,2024,17,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,26,89.7,0,0,142,154.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,K,DET,0,0,0,0,0,0,0,
154,155,Jessie Bates III,2024,113,113,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,18,0.0,1.0,478,235,11,4,24,3,64,0,3,0,10,0,,0,376,0,FS,"ATL,CIN",0,0,0,0,0,0,0,
155,156,John Bates,2024,67,25,0,0,,0,0,0,,0,,0,0,0,,0,0.0,88,61,592,9.7,2,8.8,0,,0,0,12,69.2,0.0,5,1,0,0,0,0,0,3,2,0,0,0,,0,602,10,TE,WAS,0,0,0,0,0,0,0,
156,157,Ryan Bates,2024,76,21,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,RG,"BUF,CHI",0,0,0,0,0,0,0,
157,158,Jordan Battle,2024,34,13,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,2.0,78,51,5,4,2,0,8,1,1,0,0,0,,0,60,0,S,CIN,0,0,0,0,0,0,0,
158,159,Miles Battle,2024,1,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,2,0,0,0,0,0,3,0,0,0,0,0,,0,0,0,CB,NWE,0,0,0,0,0,0,0,
159,160,Zack Baun,2024,78,30,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,5.5,153,86,17,13,2,0,6,1,1,0,5,0,,0,10,0,LB,"NOR,PHI",0,0,0,0,0,0,1,
160,161,Nick Bawden,2023,35,5,0,0,,0,0,0,,0,,0,2,4,2.0,1,0.1,10,8,58,7.3,0,1.7,0,,0,0,6,12.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,,0,62,0,FB,"DET,NYJ",0,0,0,0,0,0,0,
161,162,Kelvin Beachum,2024,179,161,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,RT,"ARI,JAX,NYJ,PIT",0,0,0,0,0,0,0,
162,163,Robert Beal,2024,18,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,1.0,13,9,1,1,0,0,0,0,0,0,0,0,,0,0,0,DL,SFO,0,0,0,0,0,0,0,
163,164,Cole Beasley,2022,153,51,1,4,25.0,20,1,0,87.5,0,,0,1,7,7.0,0,0.0,782,556,5744,10.3,34,37.5,0,,3,0,210,781.9,0.0,1,0,0,0,0,0,0,6,0,0,0,0,,0,5990,239,WR,"BUF,DAL,TAM",0,0,0,0,0,0,0,
164,165,C.J. Beathard,2023,32,13,340,563,60.4,3886,19,14,82.1,53,3.0,0,64,266,4.2,4,8.3,0,0,0,,0,0.0,0,,0,0,24,238.1,0.0,0,0,0,0,0,0,0,12,3,0,0,0,,0,262,0,QB,"JAX,SFO",0,0,0,0,0,0,0,
165,166,Abraham Beauplan,2024,3,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,LB,DET,0,0,0,0,0,0,0,
166,167,Darrian Beavers,2023,2,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,LB,NYG,0,0,0,0,0,0,0,
167,168,Andrew Beck,2024,70,22,1,1,100.0,6,0,0,91.7,0,,0,8,6,0.8,1,0.1,38,25,214,8.6,3,3.1,0,,0,0,30,50.2,0.0,4,0,0,0,0,0,0,1,0,0,0,0,,0,314,94,FB,"DEN,GNB,HOU",0,0,0,0,0,0,0,
168,169,Odell Beckham Jr.,2024,119,97,4,6,66.7,144,2,0,149.3,1,,0,23,170,7.4,1,1.4,962,575,7987,13.9,59,67.1,0,,0,0,360,1179.4,0.0,3,0,0,0,0,0,1,10,2,0,0,0,,0,8494,337,WR,"BAL,CLE,LAR,MIA,NYG",0,0,0,1,0,0,1,
169,170,Mekhi Becton,2024,46,45,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,LT,"NYJ,PHI",0,0,0,0,0,0,1,
170,171,Cooper Beebe,2024,16,16,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,,0,-12,0,OG,DAL,0,0,0,0,0,0,0,
171,172,Blake Bell,2023,117,30,0,0,,0,0,0,,0,,0,5,12,2.4,0,0.1,103,65,667,10.3,2,5.7,0,,1,0,14,79.9,0.0,7,3,0,0,0,0,0,1,0,0,0,0,,0,688,9,TE,"DAL,JAX,KAN,MIN,SFO",0,0,0,0,0,0,3,
172,173,D'Anthony Bell,2024,50,7,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,47,14,5,2,2,0,4,0,0,0,1,0,,0,8,0,S,CLE,0,0,0,0,0,0,0,
173,174,David Bell,2024,32,6,0,0,,0,0,0,,0,,0,0,0,,0,0.0,61,41,408,10.0,3,12.8,0,,0,0,18,58.8,0.0,1,3,0,0,0,0,0,0,0,0,0,0,,0,420,12,WR,CLE,0,0,0,0,0,0,0,
174,175,Jaheim Bell,2024,15,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,3,2,20,10.0,0,1.3,0,,0,0,0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,,0,20,0,TE,NWE,0,0,0,0,0,0,0,
175,176,Markquese Bell,2024,31,8,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,66,35,3,0,0,0,4,0,0,0,2,0,,0,0,0,S,DAL,0,0,0,0,0,0,0,
176,177,Quinton Bell,2024,26,3,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,1.0,18,12,4,0,0,0,1,0,0,0,1,0,,0,0,0,LB,"ATL,MIA,TAM",0,0,0,0,0,0,1,
177,178,Ronnie Bell,2024,26,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,19,8,90,11.3,3,3.5,0,,0,0,18,27.0,0.0,2,1,0,0,0,0,0,1,1,0,0,0,,0,191,93,WR,SFO,0,0,0,0,0,0,0,
178,179,Travis Bell,2023,2,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,DT,ATL,0,0,0,0,0,0,0,
179,180,Vonn Bell,2024,139,117,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,6,0.0,9.5,501,259,27,28,8,0,39,0,12,1,16,0,,0,236,0,FS,"CAR,CIN,NOR",0,0,0,0,0,0,0,
180,181,Daniel Bellinger,2024,46,32,0,0,,0,0,0,,0,,0,1,2,2.0,1,0.0,80,69,648,9.4,2,14.1,0,,1,0,20,83.0,0.0,2,4,0,0,0,0,0,1,0,0,0,0,,0,650,0,TE,NYG,0,0,0,0,0,0,0,
181,182,Nick Bellore,2024,216,17,0,0,,0,0,0,,0,,0,3,8,2.7,0,0.0,10,10,75,7.5,2,0.3,0,,0,0,12,20.3,1.0,187,81,5,3,1,0,5,1,6,0,2,0,,0,95,8,LB,"DET,NYJ,SEA,SFO,WAS",0,0,0,0,0,0,0,
182,183,Dane Belton,2024,49,13,0,0,,0,0,0,,0,,0,1,10,10.0,0,0.2,0,0,0,,0,0.0,0,,0,0,0,1.0,2.0,74,46,5,4,5,0,11,0,4,0,1,0,,0,37,0,S,NYG,0,0,0,0,0,0,0,
183,184,Christian Benford,2024,39,34,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,1.0,110,32,7,1,5,0,25,0,2,0,4,0,,0,116,0,LCB,BUF,0,0,0,0,0,0,0,
184,185,Eno Benjamin,2022,24,3,0,0,,0,0,0,,0,,0,111,431,3.9,3,18.0,41,31,235,7.6,0,9.8,0,,1,0,20,86.6,0.0,1,1,0,0,0,0,0,0,1,0,0,0,,0,1008,342,RB,"ARI,HOU,NOR",0,0,0,0,0,0,0,
185,186,Jakorian Bennett,2024,24,11,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,39,19,0,0,0,0,11,0,0,0,0,0,,0,0,0,CB,LVR,0,0,0,0,0,0,0,
186,187,Trey Benson,2024,13,1,0,0,,0,0,0,,0,,0,63,291,4.6,1,22.4,6,6,59,9.8,0,4.5,0,,0,0,6,41.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,,0,350,0,RB,ARI,0,0,0,0,0,0,0,
187,188,Ja'Whaun Bentley,2024,83,68,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,10.5,280,229,21,29,2,0,11,0,1,0,4,0,,0,7,0,LB,NWE,0,0,0,0,0,0,1,
188,189,Keeanu Benton,2024,34,23,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,2.0,32,40,3,16,1,0,8,0,1,0,2,0,,0,11,0,DL,PIT,0,0,0,0,0,0,0,
189,190,Matthew Bergeron,2024,34,34,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,OL,ATL,0,0,0,0,0,0,0,
190,191,Terrel Bernard,2024,46,31,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,7.5,150,119,15,12,5,0,8,0,4,0,0,0,,0,2,0,LB,BUF,0,0,0,0,0,0,0,
191,192,Jarrick Bernard-Converse,2024,15,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,3,4,0,0,0,0,0,0,0,0,0,0,,0,0,0,S,NYJ,0,0,0,0,0,0,0,
192,193,Braxton Berrios,2024,87,6,1,1,100.0,2,1,0,118.7,0,,0,20,171,8.6,4,2.0,202,134,1323,9.9,6,15.2,0,,0,0,66,215.5,0.0,1,1,0,0,0,0,0,4,2,0,0,0,,0,4783,3289,WR,"MIA,NYJ",0,0,0,0,0,0,0,
193,194,JD Bertrand,2024,12,0,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,1.0,16,7,1,1,0,0,0,0,0,0,0,0,,0,0,0,LB,ATL,0,0,0,0,0,0,0,
194,195,Justin Bethel,2023,193,15,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,24,0.0,0.5,235,47,6,3,5,3,25,0,8,0,5,0,,0,177,0,CB,"ARI,ATL,BAL,MIA,NWE",0,0,0,0,0,0,0,
195,196,Tatum Bethune,2024,11,1,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,1,6,0,0,0,0,0,0,2,0,0,0,,0,0,0,LB,SFO,0,0,0,0,0,0,0,
196,197,Tyler Biadasz,2024,76,68,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,0.0,2,0,0,0,0,0,0,4,5,0,0,0,,0,0,0,C,"DAL,WAS",0,0,0,0,0,0,0,
197,198,Tank Bigsby,2024,33,1,0,0,,0,0,0,,0,,0,218,898,4.1,9,27.2,16,8,60,7.5,0,1.8,0,,0,0,54,143.8,0.0,0,0,0,0,0,0,0,6,2,0,0,0,,0,1243,294,RB,JAX,0,0,0,0,0,0,0,
198,199,Andrew Billings,2024,92,76,0,0,,0,0,0,,0,,0,0,0,,0,0.0,0,0,0,,0,0.0,0,,0,0,0,0.0,5.5,88,72,22,20,0,0,0,0,0,0,1,0,,0,0,0,DL,"CHI,CIN,CLE,LVR",0,0,0,0,0,0,0,
