,Team,Pageviews,G,GS,Cmp,PaAtt,Cmp%,PaYds,PaTD,IntO,Rate,SkO,QBWin,GWD,RuAtt,RuYds,RuY/A,RuTD,RuY/G,Tgt,Rec,RecYds,Y/Rec,RecTD,RecY/G,FG,FG%,2PM,Sfty,Pts,FantPts,SkD,Solo,Ast,TFL,QBHit,IntD,Pick6,PaDef,Fmb,FR,Scoop6,FF,PntYds,Y/Pnt,Blck,APYd,RetYds,Pos,MVP,OPOY,DPOY,OROY,DROY,AP1,SB,Player,Obscurity_Score,Obscurity_Score_Scaled
70,Arizona Cardinals,118382.0,254,0,1,2,50.0,8,1,0,100.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,407,83.6,0,0,1808,1974.3,0.0,8,1,0,0,0,0,0,0,1,0,0,139,34.8,0,0,0,K,0,0,0,0,0,0,0,Matt Prater,98.193065648732,139.57144883424405
71,Arizona Cardinals,14504.0,53,7,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,37,52,3,4,0,0,4,0,1,0,0,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Khyiris Tonga,99.41877919534086,158.92597989127708
72,Arizona Cardinals,28589.0,92,73,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,7.5,356,259,34,20,6,0,23,0,1,0,2,0,0.0,0,31,0,LB,0,0,0,0,0,0,0,Kyzir White,99.23685995143674,155.90135045850357
73,Arizona Cardinals,7457.0,43,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,39,12,1,0,0,0,3,0,0,0,0,0,0.0,0,0,0,S,0,0,0,0,0,0,0,Andre Chachere,99.51817745443748,160.6019907993728
74,Arizona Cardinals,39933.0,56,14,0,0,0.0,0,0,0,0.0,0,0.0,0,14,104,7.4,0,1.9,158,116,1104,9.5,7,19.7,0,0.0,0,0,42,158.8,0.0,3,1,0,0,0,0,0,5,2,0,0,0,0.0,0,2868,1663,WR,0,0,0,0,0,0,0,Greg Dortch,98.84941979842083,149.64017533172915
75,Arizona Cardinals,15233.0,31,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,3.0,19,16,7,5,0,0,0,0,0,0,1,0,0.0,0,0,0,OLB,0,0,0,0,0,0,0,Jesse Luketa,99.42645748280692,159.05485498060324
76,Arizona Cardinals,6907.0,5,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Carter O'Donnell,99.53765922571556,160.93244116063045
77,Atlanta Falcons,1954297.0,164,159,3768,5630,66.9,42979,288,126,97.4,332,83.0,31,327,958,2.9,19,5.8,2,1,-1,-1.0,0,0.0,0,0.0,1,0,116,2776.7,0.0,1,1,0,0,0,0,0,104,31,0,0,0,0.0,0,838,0,QB,0,0,0,0,0,0,0,Kirk Cousins,71.92001719516604,1.8739636720227562
78,Atlanta Falcons,1445585.0,5,3,61,105,58.1,775,3,3,78.9,4,1.0,0,7,11,1.6,1,2.2,0,0,0,0.0,0,0.0,0,0.0,0,0,6,44.1,0.0,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0,11,0,QB,0,0,0,0,0,0,0,Michael Penix,80.80082435018231,17.21863735846492
79,Atlanta Falcons,74326.0,50,10,0,0,0.0,0,0,0,0.0,0,0.0,0,533,2362,4.4,10,47.2,53,47,420,8.9,2,8.4,0,0.0,3,0,78,356.2,0.0,4,2,0,0,0,0,0,0,1,0,0,0,0.0,0,2782,0,RB,0,0,0,0,0,0,0,Tyler Allgeier,98.20356485721295,139.7273647224488
80,Atlanta Falcons,10343.0,4,0,0,0,0.0,0,0,0,0.0,0,0.0,0,4,6,1.5,0,1.5,2,2,13,6.5,0,3.3,0,0.0,0,0,0,1.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,19,0,RB,0,0,0,0,0,0,0,Elijah Dotson,99.47182235956922,159.81829782092393
81,Atlanta Falcons,41125.0,2,0,0,0,0.0,0,0,0,0.0,0,0.0,0,13,32,2.5,0,16.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,3.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,32,0,RB,0,0,0,0,0,0,0,Jase McClellan,99.0627931616607,153.05833770934908
82,Atlanta Falcons,324832.0,34,33,0,0,0.0,0,0,0,0.0,0,0.0,0,518,2432,4.7,18,71.5,158,119,918,7.7,5,27.0,0,0.0,1,0,140,469.0,0.0,0,0,0,0,0,0,0,5,4,0,0,0,0.0,0,3330,8,RB,0,0,0,0,0,0,0,Bijan Robinson,94.87965100210174,97.70977788647252
83,Atlanta Falcons,8314.0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,RB,0,0,0,0,0,0,0,Carlos Washington,99.52535706153972,160.7236965983447
84,Atlanta Falcons,10692.0,5,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,2,1,17,17.0,0,3.4,0,0.0,0,0,0,1.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,17,0,WR,0,0,0,0,0,0,0,Chris Blair,99.46853453254889,159.76285069079654
85,Atlanta Falcons,58033.0,94,20,0,1,0.0,0,0,0,39.6,0,0.0,0,14,84,6.0,0,0.9,269,151,2001,13.3,12,21.3,0,0.0,0,0,72,278.5,0.0,0,1,0,0,0,0,0,3,2,0,0,0,0.0,0,2094,13,WR,0,0,0,0,0,0,1,Phillip Dorsett,98.47435597692854,143.80576288621378
86,Atlanta Falcons,5976.0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,WR,0,0,0,0,0,0,0,Dylan Drummond,99.55554254773897,161.23634581363888
87,Atlanta Falcons,241571.0,50,48,1,1,100.0,22,0,0,118.7,0,0.0,0,1,-3,-3.0,0,-0.1,385,241,3042,12.6,15,60.8,0,0.0,2,0,94,392.8,0.0,2,1,0,0,0,0,0,3,1,0,0,0,0.0,0,3039,0,WR,0,0,0,0,0,0,0,Drake London,95.85589974216559,108.63770886891241
88,Atlanta Falcons,214626.0,94,24,0,0,0.0,0,0,0,0.0,0,0.0,0,25,271,10.8,1,2.9,221,152,1454,9.6,2,15.5,0,0.0,0,0,18,180.5,0.0,3,0,0,0,0,0,0,18,6,0,0,0,0.0,0,5851,4125,WR,0,0,0,0,0,0,0,Ray-Ray McCloud,96.55288391934039,117.11875882049176
89,Atlanta Falcons,161104.0,76,65,0,1,0.0,0,0,0,39.6,0,0.0,0,13,59,4.5,1,0.8,466,277,3585,12.9,16,47.2,0,0.0,1,0,104,468.4,0.0,6,0,0,0,0,0,0,1,1,0,0,0,0.0,0,3659,15,WR,0,0,0,0,0,0,0,Darnell Mooney,96.98418384224699,122.67079412387055
90,Atlanta Falcons,45677.0,16,7,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,23,13,123,9.5,0,7.7,0,0.0,0,0,0,12.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,123,0,WR,0,0,0,0,0,0,0,David Sills,98.99421468479088,151.95177223519966
91,Atlanta Falcons,24727.0,8,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,2,1,14,14.0,0,1.8,0,0.0,0,0,0,1.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,14,0,WR,0,0,0,0,0,0,0,Casey Washington,99.29058472077703,156.78887202942542
92,Atlanta Falcons,8100.0,9,2,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,15,15,TE,0,0,0,0,0,0,0,Nikola Kalinic,99.52240700023611,160.67367777514295
93,Atlanta Falcons,260184.0,61,55,0,0,0.0,0,0,0,0.0,0,0.0,0,1,-4,-4.0,0,-0.1,333,196,2651,13.5,10,43.5,0,0.0,0,0,60,324.7,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2647,0,TE,0,0,0,0,0,0,0,Kyle Pitts,95.94901870815585,109.73688109772094
94,Atlanta Falcons,47602.0,81,12,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,27,18,166,9.2,0,2.0,0,0.0,0,0,0,16.6,0.0,19,10,0,0,0,0,0,0,0,0,0,0,0.0,0,166,0,TE,0,0,0,0,0,0,0,Charlie Woerner,98.95080438257565,151.2552262804331
95,Atlanta Falcons,33118.0,34,34,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Matthew Bergeron,99.13725025809777,154.26838266890596
96,Atlanta Falcons,5902.0,2,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Jovaughn Gwyn,99.55621141424011,161.24772290894424
97,Atlanta Falcons,57034.0,88,88,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,RG,0,0,0,0,0,0,0,Chris Lindstrom,98.75603668252795,148.16700469124038
98,Atlanta Falcons,106143.0,179,179,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Jake Matthews,97.99885321489968,136.71667049447862
99,Atlanta Falcons,24230.0,93,92,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,1,-3,-3.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,0.0,0,-3,0,RT,0,0,0,0,0,0,0,Kaleb McGary,99.15647365758129,154.5822592487235
100,Atlanta Falcons,17198.0,2,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Tyrone Wheatley Jr.,99.41037178957968,158.78498047150896
101,Atlanta Falcons,19066.0,2,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Brandon Dorlus,99.38637759040485,158.38322844458133
102,Atlanta Falcons,20405.0,33,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,2,0.0,4.0,24,35,7,6,0,0,3,0,0,0,0,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Zach Harrison,99.40781657705126,158.74215084533256
103,Atlanta Falcons,6073.0,8,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,6,7,2,0,0,0,0,0,1,0,0,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,LaCale London,99.54484232212917,161.05444358119723
104,Atlanta Falcons,19220.0,137,98,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,30.0,179,160,42,84,1,0,10,0,2,0,3,0,0.0,0,-3,0,LDT,0,0,0,0,0,0,0,David Onyemata,99.30819325969775,157.0808003280433
105,Atlanta Falcons,56073.0,8,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,4,7,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Ruke Orhorhoro,98.9073567879402,150.56110300380712
106,Atlanta Falcons,33393.0,26,11,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,0.5,75,60,5,5,1,1,2,0,0,0,1,0,0.0,0,47,0,LB,0,0,0,0,0,0,0,Troy Andersen,99.19707884500482,155.24724085497596
107,Atlanta Falcons,28072.0,12,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,16,7,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,JD Bertrand,99.26810090660103,156.41686400939227
108,Atlanta Falcons,19602.0,50,9,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,14.5,63,30,12,35,0,0,5,0,1,0,4,0,0.0,0,0,0,OLB,0,0,0,0,0,0,0,Arnold Ebiketie,99.36396649201453,158.00885307566432
109,Atlanta Falcons,68568.0,82,46,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,17.0,223,151,27,35,1,0,8,0,2,0,3,0,0.0,0,12,0,LB,0,0,0,0,0,0,0,Kaden Elliss,98.70037797861826,147.29547865936803
110,Atlanta Falcons,143739.0,138,137,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,2,16,0.0,66.5,253,159,71,138,2,1,15,0,7,1,5,0,0.0,0,51,0,DL,0,0,0,0,0,0,1,Leonard Floyd,97.94660973313053,135.95814632906433
111,Atlanta Falcons,12452.0,30,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,17,17,2,7,0,0,1,0,1,0,1,0,0.0,0,17,13,DE,0,0,0,0,0,0,0,Khalid Kareem,99.4566802555211,159.56308706992556
112,Atlanta Falcons,10133.0,49,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,3.0,30,21,7,5,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,DeAngelo Malone,99.49258463137288,160.16886180971716
113,Atlanta Falcons,103918.0,113,113,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,18,0.0,1.0,478,235,11,4,24,3,64,0,3,0,10,0,0.0,0,376,0,FS,0,0,0,0,0,0,0,Jessie Bates III,98.43054286223891,143.138379830581
114,Atlanta Falcons,1514.0,9,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,4,1,0,1,0,0,1,0,0,0,0,0,0.0,0,22,22,CB,0,0,0,0,0,0,0,Natrone Brooks,99.61076474300305,162.17821541411527
115,Atlanta Falcons,12423.0,15,4,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,25,15,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,S,0,0,0,0,0,0,0,DeMarcco Hellams,99.4637036373709,159.68141375338382
116,Atlanta Falcons,40974.0,87,37,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,12,0.0,0.0,207,58,11,2,3,1,27,5,4,1,7,0,0.0,0,481,430,DB,0,0,0,0,0,0,0,Mike Hughes,99.0257554129358,152.45976328450223
117,Atlanta Falcons,35430.0,25,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,29,2,1,0,0,0,4,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Lamar Jackson,99.16086154756171,154.653988632443
118,Atlanta Falcons,17797.0,27,7,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,49,13,4,0,1,0,10,0,1,0,2,0,0.0,0,65,15,CB,0,0,0,0,0,0,0,Clark Phillips,99.38242724015332,158.31717727520862
119,Atlanta Falcons,9846.0,5,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,S,0,0,0,0,0,0,0,Benny Sapp III,99.50450960547609,160.37054031612712
120,Atlanta Falcons,77777.0,78,78,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,233,80,13,2,6,0,49,1,1,0,4,0,0.0,0,64,0,LCB/RCB,0,0,0,0,0,0,0,AJ Terrell,98.55361734828357,145.02056614335956
121,Atlanta Falcons,381253.0,92,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,179,86.1,0,0,710,768.0,0.0,2,3,0,0,0,0,0,0,1,0,0,70,35.0,0,3,0,K,0,0,0,0,0,0,0,Younghoe Koo,94.74418556756389,96.27595252769909
122,Atlanta Falcons,6820.0,51,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,2,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LS,0,0,0,0,0,0,0,Liam McCullough,99.531729012271,160.8317845455205
123,Atlanta Falcons,19219.0,162,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,6,1,0,0,0,0,0,0,0,0,0,30504,44.5,1,0,0,P,0,0,0,0,0,0,1,Bradley Pinion,99.50603943976505,160.3964307128174
124,Atlanta Falcons,25193.0,96,62,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,12,0.0,21.5,170,108,35,58,2,1,18,0,4,0,5,0,0.0,0,48,0,OLB,0,0,0,0,0,0,0,Lorenzo Carter,99.25145121656908,156.14192355022652
125,Atlanta Falcons,23255.0,101,17,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,61,45,523,11.6,5,5.2,0,0.0,0,0,30,82.3,0.0,4,4,0,0,0,0,0,0,2,0,1,0,0.0,0,543,20,TE,0,0,0,0,0,0,0,Ross Dwelley,99.19038274076156,155.13739432166878
126,Atlanta Falcons,28830.0,98,83,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,2,0.0,14.0,123,68,19,24,0,0,1,0,2,0,0,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Eddie Goldman,99.18197273215607,154.99953613261738
127,Atlanta Falcons,8683.0,49,16,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,35,49,4,13,0,0,0,1,1,0,1,0,0.0,0,19,0,DL,0,0,0,0,0,0,0,Ta'Quon Graham,99.47776717636864,159.9185997016866
128,Atlanta Falcons,12502.0,67,33,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,3.0,177,98,10,6,3,0,17,0,2,0,4,0,0.0,0,28,0,DB,0,0,0,0,0,0,0,Richie Grant,99.42295488706242,158.99605390193761
129,Atlanta Falcons,13256.0,109,18,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,145,34,1,1,2,0,25,1,1,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Antonio Hamilton,99.41466386899435,158.8569475203328
130,Atlanta Falcons,7407.0,20,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,4,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,De'Jon Harris,99.5321066663209,160.8381928857993
131,Atlanta Falcons,70142.0,106,9,0,0,0.0,0,0,0,0.0,0,0.0,0,1,0,0.0,0,0.0,112,64,995,15.5,2,9.4,0,0.0,2,0,22,121.5,0.0,34,10,1,0,0,0,0,1,3,1,0,0,0.0,0,994,0,WR,0,0,0,0,0,0,0,KhaDarel Hodge,98.4640728936348,143.64886316626692
132,Atlanta Falcons,246569.0,131,97,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,2,10,0.0,72.0,276,134,94,174,1,1,19,0,4,0,9,0,0.0,0,25,0,ROLB,0,0,0,0,0,0,0,Matt Judon,96.78245145184879,120.04411409514869
133,Atlanta Falcons,57977.0,66,43,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,164,43,5,3,7,0,32,1,3,0,2,0,0.0,0,102,0,CB,0,0,0,0,0,0,0,Kevin King,98.81133839995826,149.0377584569774
134,Atlanta Falcons,116083.0,39,23,0,0,0.0,0,0,0,0.0,0,0.0,0,52,249,4.8,1,6.4,182,135,1201,8.9,3,30.8,0,0.0,0,0,24,167.0,0.0,1,0,0,0,0,0,0,4,2,0,0,0,0.0,0,1923,473,WR,0,0,0,0,0,0,0,Rondale Moore,97.8431774536499,134.46804984412483
135,Atlanta Falcons,15035.0,67,22,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,RT,0,0,0,0,0,0,0,Storm Norton,99.3883194569876,158.41570666622297
136,Atlanta Falcons,16494.0,59,33,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,2,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Brandon Parker,99.33961279470135,157.60297689850324
137,Atlanta Falcons,74356.0,44,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,63,85.1,0,0,298,306.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,K,0,0,0,0,0,0,0,Riley Patterson,98.67592825505885,146.91416598311523
138,Atlanta Falcons,255027.0,134,124,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,4.5,479,187,21,5,32,1,71,1,3,0,5,0,0.0,0,484,0,FS,0,0,0,0,0,0,0,Justin Simmons,96.42286255888531,115.4914573913163
139,Atlanta Falcons,12382.0,65,32,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,8.0,54,55,21,33,0,0,2,0,0,0,0,0,0.0,0,0,0,RDE,0,0,0,0,0,0,0,James Smith-Williams,99.42522029115901,159.0340828307276
140,Atlanta Falcons,13267.0,78,10,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,8.5,57,47,21,15,0,0,2,0,1,0,1,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Kentavius Street,99.43189603557228,159.14619745696135
141,Atlanta Falcons,11000.0,79,45,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,RT,0,0,0,0,0,0,0,Elijah Wilkinson,99.3820041586394,158.3101047584291
142,Atlanta Falcons,13783.0,49,4,0,0,0.0,0,0,0,0.0,0,0.0,0,22,109,5.0,1,2.2,14,13,61,4.7,0,1.2,0,0.0,0,0,6,21.0,0.0,13,18,0,3,0,0,1,2,2,0,1,0,0.0,0,2011,1841,CB,0,0,0,0,0,0,0,Avery Williams,99.34995731904107,157.77525690907842
143,Atlanta Falcons,7687.0,70,8,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,77,46,4,3,0,0,1,0,1,0,1,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Josh Woods,99.50265447240987,160.33914998644715
144,Atlanta Falcons,24092.0,48,16,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,2,0.0,1.5,104,45,4,2,1,0,24,2,2,0,1,0,0.0,0,173,173,CB,0,0,0,0,0,0,0,DeAundre Alford,99.319743614866,157.27257063293993
145,Atlanta Falcons,8335.0,35,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,Kyle Hinton,99.51429551884817,160.53622218177918
146,Atlanta Falcons,19217.0,36,23,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,2.0,105,87,7,5,1,0,4,0,0,0,6,0,0.0,0,25,0,LB,0,0,0,0,0,0,0,Nathan Landman,99.36349438904668,158.00097565817745
147,Atlanta Falcons,8147.0,43,12,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,Ryan Neuzil,99.49385248477581,160.1902926781722
148,Atlanta Falcons,8885.0,20,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,5,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,S,0,0,0,0,0,0,0,Micah Abernathy,99.51313071398981,160.51649277756704
