,Team_df2_x,Player_df2_x,Wikipedia_Link,Pageviews,ID,Player_df1_x,Until,MP,Min,Start,Sub,Gls,Ast,NPG,PK,Sh,SoT,SoT%,ShDist,FK,PaCmp,PaCmp%,KP,Crs,PrgP,Car,TotDist,PrgC,Mis,Dis,TOnAtt,TOnSucc,TOnSucc%,Tkl,TklW,Def_3rd,Mid_3rd,Att_3rd,Blck,Int,Clr,Err,DuelW,DuelW%,CrdY,CrdR,Fls,Fld,Off,OG,Recov,GA,Sv,Sv%,CS,CS%,Pos,Team_df1,BdOr,GBoot,GGlove,POTY,TOTY,WC,Euro,UCL,Prem,IG,Wiki,Obscurity,Player_df1_y,Player_df2_y,Match Score,Team_df2_y,df2_index,df1_index
316,Arsenal,William Saliba,https://en.wikipedia.org/wiki/William_Saliba,,1265,William Saliba,2024-2025,86,7664,86,0,6,2,6,0,19,8,42.1,10.3,0,5727,92.4,16,1,326,4314,19961,38,48,23,38,26,68.4,117,72,77,37,3,34,62,228,10,155,56.8,10,1,60,39,1,1,510,0,0,,0,,DF,Arsenal,0,0,0,0,2,0,0,0,0,,859902.0,70.36618356,William Saliba,William Saliba,100.0,Arsenal,0,1264
357,Arsenal,Kieran Tierney,https://en.wikipedia.org/wiki/Kieran_Tierney,,1419,Kieran Tierney,2024-2025,93,6016,66,27,3,8,3,0,43,12,27.9,22.3,0,2822,75.2,62,35,270,2377,12583,196,60,27,80,40,50.0,85,56,38,36,11,21,51,179,1,44,31.0,6,0,32,55,2,0,303,0,0,,0,,"DF,MF",Arsenal,0,0,0,0,0,0,0,0,0,,520401.0,80.71666676,Kieran Tierney,Kieran Tierney,100.0,Arsenal,1,1418
387,Arsenal,Ben White,https://en.wikipedia.org/wiki/Ben_White_(footballer),,1520,Ben White,2024-2025,152,12809,146,6,6,10,6,0,49,13,26.5,16.0,0,7055,83.8,88,24,744,5482,24885,200,101,40,105,51,48.6,211,114,102,85,24,84,169,337,2,188,54.8,23,1,103,81,14,1,639,0,0,,0,,DF,"Arsenal,Brighton",0,0,0,0,0,0,0,0,0,,613154.0,76.71624056,Ben White,Ben White,100.0,Arsenal,2,1519
285,Arsenal,Thomas Partey,https://en.wikipedia.org/wiki/Thomas_Partey,,1122,Thomas Partey,2024-2025,117,8596,97,20,7,5,7,0,123,24,19.5,22.3,2,5382,86.9,73,6,661,4238,20877,119,113,65,153,115,75.2,230,139,86,104,40,23,109,137,7,111,55.5,21,0,126,85,1,0,663,0,0,,0,,"MF,DF",Arsenal,0,0,0,0,0,0,0,0,0,,372233.0,84.80461766,Thomas Partey,Thomas Partey,100.0,Arsenal,3,1121
225,Arsenal,Gabriel Magalhães,https://en.wikipedia.org/wiki/Gabriel_Magalh%C3%A3es,,874,Gabriel Magalhães,2024-2025,153,13320,150,3,17,1,17,0,127,40,31.5,10.4,0,8362,88.6,30,2,550,6852,33320,66,62,20,22,17,77.3,190,115,118,61,11,130,113,477,12,331,57.9,24,2,122,152,3,1,665,0,0,,0,,DF,Arsenal,0,0,0,0,1,0,0,0,0,,495757.0,80.40425592,Gabriel Magalhães,Gabriel Magalhães,100.0,Arsenal,4,873
314,Arsenal,Bukayo Saka,https://en.wikipedia.org/wiki/Bukayo_Saka,,1260,Bukayo Saka,2024-2025,186,14660,173,13,52,45,41,11,402,130,32.3,16.5,2,5000,74.7,335,53,557,5417,34415,698,360,259,600,264,44.0,252,140,92,87,73,9,90,116,1,90,29.4,26,0,186,317,62,1,681,0,0,,0,,"FW,MF",Arsenal,0,0,0,0,1,0,0,0,0,,2105898.0,29.4343872,Bukayo Saka,Bukayo Saka,100.0,Arsenal,5,1259
281,Arsenal,Martin Ødegaard ,https://en.wikipedia.org/wiki/Martin_%C3%98degaard,,1113,Martin Ødegaard,2024-2025,137,11069,127,10,32,26,29,3,257,82,31.9,19.9,27,5580,83.2,307,27,1033,4942,26241,286,166,190,259,138,53.3,157,71,43,71,43,7,36,35,2,38,36.2,11,0,93,105,8,0,584,0,0,,0,,MF,Arsenal,0,0,0,0,2,0,0,0,0,,1001717.0,64.69503791,Martin Ødegaard,Martin Ødegaard ,96.7741935483871,Arsenal,6,1112
178,Arsenal,Gabriel Jesus,https://en.wikipedia.org/wiki/Gabriel_Jesus,,699,Gabriel Jesus,2024-2025,229,13474,146,83,76,40,72,4,489,203,41.5,12.1,0,3689,81.7,207,10,328,4039,20771,320,410,269,484,273,56.4,152,101,53,42,57,8,83,64,1,184,32.9,31,0,215,252,124,0,505,0,0,,0,,"FW,MF","Arsenal,Manchester City",0,0,0,0,0,0,0,0,4,,595739.0,77.34339091,Gabriel Jesus,Gabriel Jesus,100.0,Arsenal,7,698
232,Arsenal,Gabriel Martinelli,https://en.wikipedia.org/wiki/Gabriel_Martinelli,,904,Gabriel Martinelli,2024-2025,149,9288,107,42,38,18,37,1,246,91,37.0,14.8,2,2493,74.0,173,33,242,3145,22632,458,277,176,466,190,40.8,131,90,47,51,33,4,47,63,1,73,26.6,9,1,114,109,35,0,394,0,0,,0,,"FW,MF",Arsenal,0,0,0,0,0,0,0,0,0,,503358.0,80.20562511,Gabriel Martinelli,Gabriel Martinelli,100.0,Arsenal,8,903
358,Arsenal,Jurriën Timber,https://en.wikipedia.org/wiki/Jurri%C3%ABn_Timber,,1420,Jurriën Timber,2024-2025,22,1736,20,2,1,1,1,0,11,3,27.3,16.3,0,843,85.6,14,2,92,641,2812,32,18,16,39,18,46.2,38,24,8,22,8,4,13,31,1,12,41.4,8,0,25,18,6,0,73,0,0,,0,,DF,Arsenal,0,0,0,0,0,0,0,0,0,,441775.0,85.66959292,Jurriën Timber,Jurriën Timber,100.0,Arsenal,9,1419
199,Arsenal,Jakub Kiwior,https://en.wikipedia.org/wiki/Jakub_Kiwior,,767,Jakub Kiwior,2024-2025,35,1700,18,17,2,3,2,0,7,3,42.9,13.3,0,847,84.3,8,3,69,597,2127,5,8,2,6,4,66.7,31,19,20,10,1,8,15,54,2,28,53.8,1,0,16,5,0,0,64,0,0,,0,,DF,Arsenal,0,0,0,0,0,0,0,0,0,,281755.0,90.01914005,Jakub Kiwior,Jakub Kiwior,100.0,Arsenal,10,766
399,Arsenal,Oleksandr Zinchenko,https://en.wikipedia.org/wiki/Oleksandr_Zinchenko_(footballer),,1575,Oleksandr Zinchenko,2024-2025,138,9567,106,32,2,11,2,0,102,24,23.5,23.9,1,8581,88.2,120,31,972,6562,28610,275,75,59,86,47,54.7,225,132,93,96,36,15,125,159,7,194,59.9,10,1,75,35,8,0,629,0,0,,0,,DF,"Arsenal,Manchester City",0,0,0,0,0,0,0,0,4,,332784.0,85.70628258,Oleksandr Zinchenko,Oleksandr Zinchenko,100.0,Arsenal,11,1574
361,Arsenal,Takehiro Tomiyasu,https://en.wikipedia.org/wiki/Takehiro_Tomiyasu,,1423,Takehiro Tomiyasu,2024-2025,65,3498,36,29,2,3,2,0,32,5,15.6,15.0,0,1849,81.3,23,17,220,1414,6609,63,47,19,31,14,45.2,82,44,46,27,9,7,56,113,3,90,53.3,6,1,36,24,1,0,185,0,0,,0,,DF,Arsenal,0,0,0,0,0,0,0,0,0,,253502.0,89.82786204,Takehiro Tomiyasu,Takehiro Tomiyasu,100.0,Arsenal,12,1422
367,Arsenal,Leandro Trossard,https://en.wikipedia.org/wiki/Leandro_Trossard,,1447,Leandro Trossard,2024-2025,193,12684,143,50,42,28,41,1,323,115,35.6,17.1,7,3863,73.6,232,41,651,4368,26950,430,340,281,363,198,54.5,158,93,54,61,43,8,79,48,2,30,23.6,10,1,110,141,42,0,650,0,0,,0,,"FW,MF","Arsenal,Brighton",0,0,0,0,0,0,0,0,0,,694337.0,73.98004533,Leandro Trossard,Leandro Trossard,100.0,Arsenal,13,1446
184,Arsenal,Jorginho,"https://en.wikipedia.org/wiki/Jorginho_(footballer,_born_December_1991)",,714,Jorginho,2024-2025,191,13332,153,38,21,8,2,19,55,10,18.2,28.8,0,10412,88.3,128,6,1176,7605,31892,132,127,114,123,72,58.5,357,190,135,178,44,27,251,130,10,82,39.2,33,0,157,187,0,0,1171,0,0,,0,,MF,"Arsenal,Chelsea",0,0,0,0,0,1,1,1,0,,722192.0,73.09810868,Jorginho,Jorginho,100.0,Arsenal,14,713
295,Arsenal,David Raya,https://en.wikipedia.org/wiki/David_Raya,,1190,David Raya,2024-2025,117,10530,117,0,0,0,0,0,1,0,0.0,9.1,0,3191,68.9,3,0,23,2993,15889,0,4,0,1,1,100.0,1,1,1,0,0,0,2,39,13,34,87.2,6,0,2,18,0,1,131,118,331,75.8,44,37.6,GK,"Arsenal,Brentford",0,0,1,0,1,0,1,0,0,,851970.0,69.77824969,David Raya,David Raya,100.0,Arsenal,15,1189
245,Arsenal,Mikel Merino,https://en.wikipedia.org/wiki/Mikel_Merino,,958,Mikel Merino,2024-2025,39,2107,22,17,3,2,3,0,32,12,37.5,19.1,0,920,78.7,24,2,150,802,3741,29,45,43,48,32,66.7,77,52,26,42,9,13,46,38,1,67,53.6,6,0,50,41,3,0,189,0,0,,0,,MF,"Arsenal,Newcastle Utd",0,0,0,0,0,0,1,0,0,,1041555.0,66.6785784,Mikel Merino,Mikel Merino,100.0,Arsenal,16,957
157,Arsenal,Kai Havertz,https://en.wikipedia.org/wiki/Kai_Havertz,,618,Kai Havertz,2024-2025,148,10282,120,28,40,16,38,2,275,116,42.2,12.5,1,3061,80.8,138,6,378,2919,15110,255,296,150,220,80,36.4,119,57,24,64,31,6,41,147,3,307,49.4,25,0,212,128,75,0,373,0,0,,0,,"FW,MF","Arsenal,Chelsea",0,0,0,0,0,0,0,1,0,,1372313.0,52.87768385,Kai Havertz,Kai Havertz,100.0,Arsenal,17,617
348,Arsenal,Raheem Sterling ,https://en.wikipedia.org/wiki/Raheem_Sterling,,1373,Raheem Sterling,2024-2025,387,28228,318,69,123,65,120,3,547,310,40.4,14.2,11,5892,80.3,315,38,562,7057,42919,873,435,446,853,413,48.4,167,109,46,66,55,5,104,40,1,64,29.2,46,2,410,351,100,0,668,0,0,,0,,"FW,MF","Arsenal,Chelsea,Liverpool,Manchester City",0,0,0,0,1,0,0,0,4,,1804849.0,47.84788624,Raheem Sterling,Raheem Sterling ,96.7741935483871,Arsenal,18,1372
267,Arsenal,Neto ,"https://en.wikipedia.org/wiki/Neto_(footballer,_born_1989)",,1042,Neto,2024-2025,61,5445,61,0,0,0,0,0,0,0,,,0,1253,64.1,0,0,0,1116,6733,0,1,0,3,3,100.0,3,1,3,0,0,0,1,23,7,13,81.3,9,0,1,6,0,0,62,96,221,72.5,13,21.3,GK,"Arsenal,Bournemouth",0,0,0,0,0,0,0,0,0,,262547.0,89.676097,Neto,Neto ,88.88888888888889,Arsenal,19,1041
57,Arsenal,Riccardo Calafiori,https://en.wikipedia.org/wiki/Riccardo_Calafiori,,229,Riccardo Calafiori,2024-2025,12,752,8,4,2,1,2,0,7,5,71.4,13.0,0,356,84.8,4,1,36,229,1221,13,10,4,11,8,72.7,24,17,14,9,1,6,9,21,0,19,65.5,3,0,14,6,2,0,29,0,0,,0,,DF,Arsenal,0,0,0,0,0,0,0,0,0,,1146947.0,64.96518663,Riccardo Calafiori,Riccardo Calafiori,100.0,Arsenal,20,228
301,Arsenal,Declan Rice,https://en.wikipedia.org/wiki/Declan_Rice,,1202,Declan Rice,2024-2025,263,22061,246,17,18,20,17,1,226,64,28.3,21.5,7,11366,86.7,196,26,1411,8982,57073,499,192,145,337,221,65.6,585,325,294,259,32,101,399,414,2,319,55.9,36,1,184,76,9,0,1792,0,0,,0,,"DF,MF","Arsenal,West Ham",0,0,0,0,1,0,0,0,0,,1676245.0,44.27382907,Declan Rice,Declan Rice,100.0,Arsenal,21,1201
61,Aston Villa,Matty Cash,https://en.wikipedia.org/wiki/Matty_Cash,,254,Matty Cash,2024-2025,137,10969,124,13,7,9,7,0,92,32,34.8,18.3,0,4289,74.5,78,55,363,3584,20507,268,131,70,177,86,48.6,307,174,176,110,21,51,170,331,3,116,47.2,33,1,144,107,7,1,587,0,0,,0,,DF,Aston Villa,0,0,0,0,0,0,0,0,0,,292732.0,86.97945025,Matty Cash,Matty Cash,100.0,Aston Villa,22,253
95,Aston Villa,Axel Disasi ,https://en.wikipedia.org/wiki/Axel_Disasi,,391,Axel Disasi,2024-2025,37,2943,33,4,3,0,3,0,18,5,27.8,10.5,0,2297,90.1,5,1,128,1809,8135,36,17,15,23,13,56.5,40,23,25,11,4,20,20,113,3,77,70.0,7,0,19,17,4,1,165,0,0,,0,,DF,Chelsea,0,0,0,0,0,0,0,0,0,,295673.0,89.51364179,Axel Disasi,Axel Disasi ,95.65217391304348,Aston Villa,23,390
203,Aston Villa,Ezri Konsa,https://en.wikipedia.org/wiki/Ezri_Konsa,,782,Ezri Konsa,2024-2025,184,15914,181,3,7,2,7,0,80,24,30.0,10.2,0,7174,87.4,36,9,374,5681,24897,77,88,45,87,50,57.5,192,105,113,68,11,142,138,580,12,301,59.4,23,2,83,277,3,0,724,0,0,,0,,DF,Aston Villa,0,0,0,0,0,0,0,0,0,,514062.0,79.66430231,Ezri Konsa,Ezri Konsa,100.0,Aston Villa,24,781
248,Aston Villa,Tyrone Mings,https://en.wikipedia.org/wiki/Tyrone_Mings,,971,Tyrone Mings,2024-2025,164,13794,155,9,6,9,6,0,61,18,29.5,11.5,0,5792,80.4,34,4,397,5029,28496,71,59,22,47,38,80.9,94,64,68,20,6,147,192,732,12,314,65.6,33,1,98,85,9,4,808,0,0,,0,,DF,"Aston Villa,Bournemouth",0,0,0,0,0,0,0,0,0,,200967.0,89.61105485,Tyrone Mings,Tyrone Mings,100.0,Aston Villa,25,970
28,Aston Villa,Ross Barkley,https://en.wikipedia.org/wiki/Ross_Barkley,,118,Ross Barkley,2024-2025,280,18043,199,81,37,33,35,2,300,163,30.3,20.4,14,3775,84.8,148,5,457,3144,18228,203,121,174,234,158,67.5,97,69,33,47,17,17,69,88,5,110,56.1,27,0,201,147,14,0,495,0,0,,0,,MF,"Aston Villa,Chelsea,Everton,Luton Town",0,0,0,0,0,0,0,0,0,,821913.0,71.3030749,Ross Barkley,Ross Barkley,100.0,Aston Villa,26,117
241,Aston Villa,John McGinn ,https://en.wikipedia.org/wiki/John_McGinn,,939,John McGinn,2024-2025,188,15696,180,8,16,22,16,0,244,74,30.3,22.1,4,4823,77.2,213,51,917,4708,24275,238,293,224,410,258,62.9,361,218,126,181,54,21,152,118,3,102,42.0,42,1,238,397,6,0,978,0,0,,0,,MF,Aston Villa,0,0,0,0,0,0,0,0,0,,376183.0,84.01380127,John McGinn,John McGinn ,95.65217391304348,Aston Villa,27,938
356,Aston Villa,Youri Tielemans,https://en.wikipedia.org/wiki/Youri_Tielemans,,1418,Youri Tielemans,2024-2025,206,15819,178,28,24,30,19,5,253,75,29.6,24.2,7,8679,80.3,244,33,1224,6890,27797,237,223,163,273,170,62.3,392,218,143,200,49,46,154,152,9,143,53.8,24,0,197,246,2,0,1109,0,0,,0,,MF,"Aston Villa,Leicester City",0,0,0,0,0,0,0,0,0,,322093.0,85.76892844,Youri Tielemans,Youri Tielemans,100.0,Aston Villa,28,1417
294,Aston Villa,Marcus Rashford ,https://en.wikipedia.org/wiki/Marcus_Rashford,,1188,Marcus Rashford,2024-2025,287,19638,217,70,87,40,79,8,561,246,42.4,18.2,48,4492,75.3,213,27,554,5082,34439,645,462,275,803,362,45.1,121,86,30,49,42,8,63,119,1,141,38.0,24,1,163,258,125,0,554,0,0,,0,,"FW,MF",Manchester Utd,0,0,0,0,0,0,0,0,0,,1651729.0,45.94399459,Marcus Rashford,Marcus Rashford ,96.7741935483871,Aston Villa,29,1187
382,Aston Villa,Ollie Watkins,https://en.wikipedia.org/wiki/Ollie_Watkins,,1508,Ollie Watkins,2024-2025,169,14220,162,7,69,31,64,5,419,190,45.3,13.0,0,2111,71.3,174,6,223,2659,14241,301,395,267,297,127,42.8,82,53,10,44,28,16,37,117,1,351,43.1,19,1,150,193,86,0,293,0,0,,0,,FW,Aston Villa,0,0,0,0,1,0,0,0,0,,1759055.0,40.45412297,Ollie Watkins,Ollie Watkins,100.0,Aston Villa,30,1507
93,Aston Villa,Lucas Digne,https://en.wikipedia.org/wiki/Lucas_Digne,,389,Lucas Digne,2024-2025,213,16754,192,21,6,28,6,0,134,27,20.1,22.9,46,7647,71.7,322,150,673,5792,26662,358,159,131,190,87,45.8,378,221,249,92,37,47,239,555,1,434,64.8,34,2,213,172,23,4,929,0,0,,0,,DF,"Aston Villa,Everton",0,0,0,0,0,0,0,0,0,,207235.0,89.43248923,Lucas Digne,Lucas Digne,100.0,Aston Villa,31,388
362,Aston Villa,Pau Torres,https://en.wikipedia.org/wiki/Pau_Torres,,1430,Pau Torres,2024-2025,47,4013,45,2,2,0,2,0,20,7,35.0,13.9,0,2498,87.6,9,1,198,2132,13973,73,12,16,42,30,71.4,47,31,28,17,2,21,20,124,2,37,46.3,2,0,24,16,2,0,179,0,0,,0,,DF,Aston Villa,0,0,0,0,0,0,0,0,0,,157122.0,93.40978319,Pau Torres,Pau Torres,100.0,Aston Villa,32,1429
228,Aston Villa,Donyell Malen,https://en.wikipedia.org/wiki/Donyell_Malen,,882,Donyell Malen,2024-2025,1,25,0,1,0,0,0,0,1,1,100.0,20.9,0,3,60.0,0,0,0,4,68,1,1,1,2,0,0.0,0,0,0,0,0,0,0,0,0,1,100.0,0,0,0,1,0,0,0,0,0,,0,,FW,Aston Villa,0,0,0,0,0,0,0,0,0,,395347.0,88.05774606,Donyell Malen,Donyell Malen,100.0,Aston Villa,34,881
221,Aston Villa,Ian Maatsen,https://en.wikipedia.org/wiki/Ian_Maatsen,,869,Ian Maatsen,2024-2025,29,620,4,25,0,1,0,0,11,2,18.2,22.1,0,331,76.8,13,2,25,280,1641,19,18,18,16,5,31.3,15,9,7,6,2,0,9,24,1,9,52.9,3,0,10,4,2,0,41,0,0,,0,,DF,"Aston Villa,Chelsea",0,0,0,0,0,0,0,0,0,,617634.0,80.0043912,Ian Maatsen,Ian Maatsen,100.0,Aston Villa,36,868
233,Aston Villa,Emiliano Martínez ,https://en.wikipedia.org/wiki/Emiliano_Mart%C3%ADnez,,905,Emiliano Martínez,2024-2025,182,16092,180,2,0,0,0,0,0,0,,,0,4815,75.3,6,0,3,3923,20625,0,5,0,1,1,100.0,5,5,5,0,0,0,3,64,13,42,91.3,20,0,4,31,0,3,171,230,516,71.4,54,30.0,GK,"Arsenal,Aston Villa",0,0,0,0,0,1,0,0,0,,1153049.0,59.50482946,Emiliano Martínez,Emiliano Martínez ,97.14285714285714,Aston Villa,37,904
277,Aston Villa,Amadou Onana,https://en.wikipedia.org/wiki/Amadou_Onana,,1090,Amadou Onana,2024-2025,79,5613,66,13,5,2,5,0,77,16,20.8,17.2,0,2113,84.6,43,2,219,1678,8111,60,76,34,93,39,41.9,178,101,73,89,16,18,77,96,3,131,60.1,18,0,104,109,3,0,364,0,0,,0,,MF,"Aston Villa,Everton",0,0,0,0,0,0,0,0,0,,777513.0,73.14430068,Amadou Onana,Amadou Onana,100.0,Aston Villa,38,1089
276,Aston Villa,Robin Olsen,https://en.wikipedia.org/wiki/Robin_Olsen,,1087,Robin Olsen,2024-2025,18,1451,14,4,0,0,0,0,0,0,,,0,419,69.6,0,0,0,332,1631,0,1,0,0,0,,1,0,1,0,0,0,0,7,1,4,100.0,1,0,0,3,0,0,17,34,56,64.8,3,21.4,GK,"Aston Villa,Everton",0,0,0,0,0,0,0,0,0,,88158.0,96.63702066,Robin Olsen,Robin Olsen,100.0,Aston Villa,39,1086
44,Aston Villa,Lamare Bogarde,https://en.wikipedia.org/wiki/Lamare_Bogarde,,175,Lamare Bogarde,2024-2025,4,267,3,1,0,0,0,0,1,1,100.0,20.2,0,126,87.5,2,0,8,100,517,7,3,6,3,2,66.7,11,6,5,5,1,1,1,6,0,1,20.0,1,0,5,5,0,0,8,0,0,,0,,"DF,MF",Aston Villa,0,0,0,0,0,0,0,0,0,,85520.0,97.31658883,Lamare Bogarde,Lamare Bogarde,100.0,Aston Villa,40,174
309,Aston Villa,Morgan Rogers,https://en.wikipedia.org/wiki/Morgan_Rogers,,1232,Morgan Rogers,2024-2025,33,2448,30,3,9,5,9,0,47,16,34.0,16.6,0,540,74.2,38,1,100,604,4448,92,83,56,128,59,46.1,29,11,8,11,10,3,7,24,1,14,26.4,10,0,47,39,0,0,105,0,0,,0,,"MF,FW",Aston Villa,0,0,0,0,0,0,0,0,0,,933013.0,70.25096471,Morgan Rogers,Morgan Rogers,100.0,Aston Villa,41,1231
156,Aston Villa,Kortney Hause,https://en.wikipedia.org/wiki/Kortney_Hause,,617,Kortney Hause,2021-2022,32,2572,28,4,3,0,3,0,27,6,22.2,8.4,0,955,74.7,2,0,70,824,4697,11,18,8,17,12,70.6,28,14,20,6,2,26,34,164,4,158,72.5,5,0,35,14,2,0,183,0,0,,0,,DF,"Aston Villa,Wolves",0,0,0,0,0,0,0,0,0,,61715.0,96.89601005,Kortney Hause,Kortney Hause,100.0,Aston Villa,42,616
25,Aston Villa,Leon Bailey,https://en.wikipedia.org/wiki/Leon_Bailey,,98,Leon Bailey,2024-2025,105,5786,68,37,16,17,16,0,147,45,30.6,17.4,9,1295,68.4,105,25,164,1767,13015,269,161,140,306,129,42.2,49,27,20,21,8,2,19,30,0,53,36.1,14,0,77,76,27,0,266,0,0,,0,,"FW,MF",Aston Villa,0,0,0,0,0,0,0,0,0,,310681.0,86.97735628,Leon Bailey,Leon Bailey,100.0,Aston Villa,43,97
293,Aston Villa,Jacob Ramsey,https://en.wikipedia.org/wiki/Jacob_Ramsey,,1183,Jacob Ramsey,2024-2025,122,7537,84,38,14,11,14,0,110,33,30.0,17.0,0,2374,83.4,90,9,321,2418,16901,261,173,119,183,93,50.8,178,104,73,78,27,26,61,80,0,48,36.4,14,0,94,126,7,1,396,0,0,,0,,MF,Aston Villa,0,0,0,0,0,0,0,0,0,,133115.0,92.21989881,Jacob Ramsey,Jacob Ramsey,100.0,Aston Villa,44,1182
190,Aston Villa,Boubacar Kamara,https://en.wikipedia.org/wiki/Boubacar_Kamara,,735,Aboubakar Kamara,2020-2021,24,1008,7,17,3,0,2,1,23,10,43.5,19.8,0,256,68.3,16,2,12,294,2026,35,36,21,29,16,55.2,10,6,2,6,2,0,2,6,0,23,51.1,3,1,33,7,7,0,47,0,0,,0,,FW,Fulham,0,0,0,0,0,0,0,0,0,,,95.40538783,Aboubakar Kamara,Boubacar Kamara,83.87096774193549,Aston Villa,45,734
169,Bournemouth,Dean Huijsen,https://en.wikipedia.org/wiki/Dean_Huijsen,,661,Dean Huijsen,2024-2025,17,1154,12,5,2,0,2,0,10,2,20.0,8.3,0,596,84.4,11,0,58,481,2856,21,5,0,2,1,50.0,21,17,9,11,1,19,27,75,2,34,57.6,4,0,12,3,1,0,59,0,0,,0,,DF,Bournemouth,0,0,0,0,0,0,0,0,0,,398688.0,87.20446719,Dean Huijsen,Dean Huijsen,100.0,Bournemouth,46,660
195,Bournemouth,Milos Kerkez,https://en.wikipedia.org/wiki/Milos_Kerkez,,757,Milos Kerkez,2024-2025,51,3967,45,6,2,4,2,0,29,8,27.6,20.0,0,1370,75.4,34,24,144,1120,6580,100,58,21,52,24,46.2,79,44,46,27,6,19,45,123,2,31,33.7,7,1,45,45,1,1,195,0,0,,0,,DF,Bournemouth,0,0,0,0,0,0,0,0,0,,242832.0,90.62369906,Milos Kerkez,Milos Kerkez,100.0,Bournemouth,47,756
74,Bournemouth,Lewis Cook ,"https://en.wikipedia.org/wiki/Lewis_Cook_(footballer,_born_1997)",,303,Lewis Cook,2024-2025,158,11102,121,37,1,11,1,0,64,12,18.8,25.8,3,4376,77.5,148,23,621,3537,18443,137,147,115,188,119,63.3,259,158,119,123,17,46,183,166,5,103,48.4,27,1,164,69,5,0,845,0,0,,0,,MF,Bournemouth,0,0,0,0,0,0,0,0,0,,80667.0,93.44383648,Lewis Cook,Lewis Cook ,95.23809523809523,Bournemouth,48,302
330,Bournemouth,Marcos Senesi,https://en.wikipedia.org/wiki/Marcos_Senesi,,1304,Marcos Senesi,2024-2025,73,5650,66,7,6,5,6,0,23,6,26.1,10.7,0,2509,78.5,32,15,238,2271,11459,51,39,20,41,24,58.5,138,88,77,55,6,49,89,297,3,83,49.7,24,0,87,31,0,0,394,0,0,,0,,DF,Bournemouth,0,0,0,0,0,0,0,0,0,,72679.0,95.20554517,Marcos Senesi,Marcos Senesi,100.0,Bournemouth,49,1303
50,Bournemouth,David Brooks,https://en.wikipedia.org/wiki/David_Brooks_(footballer),,198,David Brooks,2024-2025,74,3729,46,28,11,6,11,0,83,37,44.6,17.1,2,1035,70.6,57,14,156,1317,7660,102,93,59,128,50,39.1,54,36,16,26,12,10,34,42,1,13,19.1,9,0,34,63,3,0,181,0,0,,0,,"MF,FW",Bournemouth,0,0,0,0,0,0,0,0,0,,190667.0,91.50709794,David Brooks,David Brooks,100.0,Bournemouth,50,197
326,Bournemouth,Alex Scott,"https://en.wikipedia.org/wiki/Alex_Scott_(footballer,_born_2003)",,1299,Alex Scott,2024-2025,31,1277,13,18,1,1,1,0,18,4,22.2,23.0,2,477,78.7,27,2,82,442,2794,29,22,14,50,15,30.0,40,22,16,14,10,5,18,23,2,15,35.7,3,0,22,38,1,0,87,0,0,,0,,MF,Bournemouth,0,0,0,0,0,0,0,0,0,,104820.0,95.60869066,Alex Scott,Alex Scott,100.0,Bournemouth,51,1298
114,Bournemouth,Evanilson,"https://en.wikipedia.org/wiki/Evanilson_(footballer,_born_1999)",,454,Evanilson,2024-2025,19,1370,17,2,5,0,5,0,42,20,47.6,13.5,0,133,67.9,16,0,13,206,1087,19,28,18,19,6,31.6,9,4,2,4,3,1,0,11,0,26,36.1,0,0,23,34,11,0,43,0,0,,0,,FW,Bournemouth,0,0,0,0,0,0,0,0,0,,288802.0,90.46358747,Evanilson,Evanilson,100.0,Bournemouth,52,453
68,Bournemouth,Ryan Christie,https://en.wikipedia.org/wiki/Ryan_Christie,,281,Ryan Christie,2024-2025,91,6415,77,14,2,8,2,0,98,30,30.6,18.0,0,2156,77.9,114,11,349,2061,12124,126,144,100,223,105,47.1,162,93,60,77,25,24,101,117,4,50,37.6,16,0,121,108,7,0,506,0,0,,0,,MF,Bournemouth,0,0,0,0,0,0,0,0,0,,132218.0,92.87835973,Ryan Christie,Ryan Christie,100.0,Bournemouth,53,280
