Unnamed: 0,Team,Pageviews,G,GS,All_Star,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,TS%,eFG%,MVP,ROY,DPOY,All_NBA,Champ,IG,Player,Team_Pageviews,MP_PerGame,FG_PerGame,FGA_PerGame,2P_PerGame,2PA_PerGame,3P_PerGame,3PA_PerGame,FT_PerGame,FTA_PerGame,ORB_PerGame,DRB_PerGame,TRB_PerGame,AST_PerGame,STL_PerGame,BLK_PerGame,TOV_PerGame,PF_PerGame,PTS_PerGame,Obscurity_Score,Obscurity_Score_Scaled,visibility_score,performance_score,obscurity_score,obscurity_score_normalized,obscurity_score_scaled
411,Portland Trail Blazers,42362.0,26,0,0,185,24,48,20,30,4,18,12,19,10,21,31,16,7,3,4,23,64,0.5,0.667,0.222,0.632,0.568,0.542,0,0,0,0,0,33449.0,Sidy Cissoko,393308,7.115384615384615,0.9230769230769232,1.8461538461538465,0.7692307692307693,1.1538461538461535,0.1538461538461538,0.6923076923076923,0.4615384615384615,0.7307692307692307,0.3846153846153846,0.8076923076923077,1.1923076923076923,0.6153846153846154,0.2692307692307692,0.1153846153846153,0.1538461538461538,0.8846153846153846,2.4615384615384617,98.51977386020954,144.50068413259714,0.0330968663172999,0.06515866396653093,6.3,32.18,16.09
412,Portland Trail Blazers,592323.0,31,8,0,516,72,134,66,114,6,20,25,34,85,116,201,20,15,48,38,79,175,0.537,0.579,0.3,0.735,0.587,0.56,0,0,0,0,0,92870.0,Donovan Clingan,393308,16.64516129032258,2.3225806451612905,4.32258064516129,2.129032258064516,3.6774193548387095,0.1935483870967742,0.6451612903225806,0.8064516129032258,1.096774193548387,2.7419354838709675,3.741935483870968,6.483870967741935,0.6451612903225806,0.4838709677419355,1.5483870967741935,1.2258064516129032,2.548387096774193,5.645161290322581,95.256783178161,101.80535098285492,0.06601044134317391,0.2076418473774271,19.39,52.1,26.05
413,Portland Trail Blazers,204376.0,703,418,0,19533,3146,6972,2239,4486,907,2486,2012,2683,595,2177,2772,1118,469,734,895,1604,9211,0.451,0.499,0.365,0.75,0.565,0.516,0,0,0,0,0,208624.0,Jerami Grant,393308,27.78520625889047,4.475106685633001,9.917496443812231,3.1849217638691325,6.38122332859175,1.2901849217638692,3.536273115220484,2.8620199146514937,3.816500711237553,0.8463726884779517,3.0967283072546232,3.943100995732575,1.5903271692745378,0.6671408250355618,1.0440967283072546,1.2731152204836416,2.2816500711237557,13.102418207681366,90.19064264897276,57.82217845859329,0.04299039531668663,0.2564495498918489,24.54,58.15,29.07
414,Portland Trail Blazers,262716.0,97,38,0,2703,457,1148,322,743,135,405,259,323,77,224,301,521,88,24,311,287,1308,0.398,0.433,0.333,0.802,0.507,0.457,0,0,0,0,0,506785.0,Scoot Henderson,393308,27.8659793814433,4.711340206185567,11.835051546391751,3.31958762886598,7.65979381443299,1.3917525773195876,4.175257731958763,2.670103092783505,3.329896907216495,0.7938144329896907,2.309278350515464,3.1030927835051547,5.371134020618556,0.9072164948453608,0.2474226804123711,3.206185567010309,2.9587628865979383,13.484536082474229,93.87599669281929,87.53374786917328,0.04684738647437815,0.3177855738909644,30.29,64.89,32.44
415,Portland Trail Blazers,32740.0,109,21,0,1680,184,437,124,253,60,184,126,166,38,158,196,106,36,16,74,122,554,0.421,0.49,0.326,0.759,0.543,0.49,0,0,0,0,0,40029.0,Bryce McGowens,393308,15.412844036697248,1.688073394495413,4.009174311926605,1.1376146788990826,2.3211009174311927,0.5504587155963303,1.688073394495413,1.1559633027522935,1.5229357798165135,0.3486238532110092,1.4495412844036697,1.798165137614679,0.9724770642201837,0.3302752293577982,0.146788990825688,0.6788990825688074,1.1192660550458715,5.08256880733945,97.37151383547264,127.86505521903516,0.03253055995687654,0.10668211132814785,10.32,38.57,19.29
416,Portland Trail Blazers,27620.0,43,1,0,486,29,98,14,37,15,61,5,10,35,39,74,27,12,15,13,47,78,0.296,0.378,0.246,0.5,0.381,0.372,0,0,0,0,0,28469.0,Justin Minaya,393308,11.30232558139535,0.6744186046511628,2.2790697674418605,0.3255813953488372,0.8604651162790697,0.3488372093023256,1.4186046511627908,0.1162790697674418,0.2325581395348837,0.813953488372093,0.9069767441860463,1.7209302325581397,0.627906976744186,0.2790697674418604,0.3488372093023256,0.3023255813953488,1.0930232558139534,1.813953488372093,98.58032661589245,145.43210084367698,0.03221035827979295,0.07301919629227899,7.07,33.32,16.66
417,Portland Trail Blazers,103993.0,98,29,0,1876,212,512,147,270,65,242,49,83,126,182,308,116,66,29,77,128,538,0.414,0.544,0.269,0.59,0.49,0.478,0,0,0,0,0,48160.0,Kris Murray,393308,19.142857142857142,2.163265306122449,5.224489795918367,1.5,2.7551020408163267,0.6632653061224489,2.4693877551020407,0.5,0.8469387755102041,1.2857142857142858,1.8571428571428568,3.142857142857143,1.183673469387755,0.673469387755102,0.2959183673469387,0.7857142857142857,1.3061224489795915,5.489795918367347,96.92485439701626,121.89278025590924,0.036795387432130566,0.151999724115991,14.64,44.78,22.39
418,Portland Trail Blazers,152078.0,88,20,0,1335,246,542,148,265,98,277,75,101,101,168,269,73,33,40,56,176,665,0.454,0.558,0.354,0.743,0.567,0.544,0,0,0,0,0,37895.0,Duop Reath,393308,15.170454545454543,2.7954545454545454,6.159090909090909,1.681818181818182,3.011363636363636,1.1136363636363635,3.147727272727273,0.8522727272727273,1.1477272727272727,1.1477272727272727,1.9090909090909087,3.0568181818181817,0.8295454545454546,0.375,0.4545454545454545,0.6363636363636364,2.0,7.556818181818182,96.61996613947188,117.96664690563222,0.03965377361742365,0.15126409062889656,14.53,44.63,22.31
419,Portland Trail Blazers,34906.0,69,12,0,896,85,236,47,124,38,112,31,41,44,86,130,76,20,5,46,75,239,0.36,0.379,0.339,0.756,0.47,0.441,0,0,0,0,0,28021.0,Rayan Rupert,393308,12.985507246376812,1.2318840579710144,3.420289855072464,0.6811594202898551,1.7971014492753623,0.5507246376811594,1.6231884057971016,0.4492753623188406,0.5942028985507246,0.6376811594202898,1.2463768115942029,1.884057971014493,1.1014492753623188,0.2898550724637681,0.072463768115942,0.6666666666666666,1.0869565217391304,3.463768115942029,97.81256401394404,134.0299653400852,0.03264485736106025,0.09228169886375652,8.93,36.49,18.25
420,Portland Trail Blazers,118052.0,146,71,0,3912,713,1594,485,919,228,675,262,335,130,397,527,280,94,45,222,286,1916,0.447,0.528,0.338,0.782,0.55,0.519,0,0,0,0,0,196076.0,Shaedon Sharpe,393308,26.794520547945204,4.883561643835616,10.917808219178085,3.3219178082191783,6.294520547945205,1.5616438356164384,4.623287671232877,1.7945205479452055,2.294520547945205,0.8904109589041096,2.719178082191781,3.6095890410958895,1.917808219178082,0.6438356164383562,0.3082191780821918,1.5205479452054795,1.9589041095890407,13.123287671232877,94.97461130305297,98.72652228232766,0.037820119702269304,0.23835452447031938,22.93,56.17,28.08
421,Portland Trail Blazers,144286.0,357,181,0,9341,1835,4263,973,2012,862,2251,642,731,119,767,886,1116,174,45,570,663,5174,0.43,0.484,0.383,0.878,0.564,0.532,0,0,0,0,0,212329.0,Anfernee Simons,393308,26.165266106442576,5.140056022408964,11.941176470588236,2.7254901960784315,5.635854341736695,2.414565826330532,6.30532212885154,1.7983193277310925,2.0476190476190474,0.3333333333333333,2.1484593837535013,2.481792717086835,3.1260504201680672,0.4873949579831932,0.1260504201680672,1.596638655462185,1.8571428571428568,14.492997198879552,92.99197322656738,79.37869541305915,0.03940695354747866,0.24876408308757492,23.9,57.64,28.82
422,Portland Trail Blazers,142509.0,332,119,0,6957,600,1378,322,555,278,823,108,159,186,472,658,360,510,270,186,632,1586,0.435,0.58,0.338,0.679,0.548,0.536,0,0,0,0,0,328244.0,Matisse Thybulle,393308,20.954819277108435,1.8072289156626504,4.150602409638554,0.9698795180722892,1.6716867469879515,0.8373493975903614,2.4789156626506026,0.3253012048192771,0.4789156626506024,0.5602409638554217,1.4216867469879515,1.9819277108433733,1.0843373493975903,1.536144578313253,0.8132530120481928,0.5602409638554217,1.9036144578313248,4.77710843373494,95.75274521743547,107.43196734808868,0.0394460130454816,0.18581889895331397,17.85,50.11,25.06
423,Portland Trail Blazers,54342.0,158,24,0,2629,360,799,298,576,62,223,176,234,224,503,727,119,64,38,111,277,958,0.451,0.517,0.278,0.752,0.531,0.489,0,0,0,0,0,30840.0,Jabari Walker,393308,16.639240506329113,2.278481012658228,5.056962025316456,1.8860759493670889,3.645569620253165,0.3924050632911392,1.4113924050632911,1.1139240506329111,1.481012658227848,1.4177215189873418,3.1835443037974684,4.60126582278481,0.7531645569620253,0.4050632911392405,0.240506329113924,0.7025316455696202,1.7531645569620251,6.063291139240507,96.78311138392137,120.05262071795045,0.033808946213669505,0.1513524853935186,14.62,44.7,22.35
424,Portland Trail Blazers,154892.0,229,99,0,4639,737,1013,736,1006,1,7,187,277,574,982,1556,321,169,378,200,432,1662,0.728,0.732,0.143,0.675,0.732,0.728,0,0,0,0,0,238271.0,Robert Williams,393308,20.25764192139738,3.218340611353712,4.423580786026201,3.213973799126637,4.393013100436681,0.0043668122270742,0.0305676855895196,0.8165938864628821,1.2096069868995634,2.506550218340611,4.288209606986899,6.794759825327511,1.4017467248908295,0.7379912663755459,1.6506550218340612,0.8733624454148472,1.8864628820960696,7.25764192139738,96.14269544754518,112.0560798868868,0.04007274557973262,0.2563778373226986,24.61,58.32,29.16
425,Sacramento Kings,127092.0,7,0,0,94,11,34,6,15,5,19,7,10,4,22,26,11,1,3,3,8,34,0.324,0.4,0.263,0.7,0.443,0.397,0,0,0,0,0,7387.0,Devin Carter,639156,13.428571428571429,1.5714285714285714,4.857142857142857,0.8571428571428571,2.142857142857143,0.7142857142857143,2.7142857142857144,1.0,1.4285714285714286,0.5714285714285714,3.142857142857143,3.7142857142857135,1.5714285714285714,0.1428571428571428,0.4285714285714285,0.4285714285714285,1.1428571428571428,4.857142857142857,97.21609719920392,125.7566537460654,0.05720439052150316,0.13895332442777408,13.1,42.78,21.39
426,Sacramento Kings,12178.0,3,0,0,9,1,2,1,2,0,0,0,0,0,3,3,0,0,0,0,1,2,0.5,0.5,0.343,0.764,0.5,0.5,0,0,0,0,0,3803.0,Isaiah Crawford,639156,3.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,99.01255043690573,152.24689058405554,0.05033818084538943,0.018101968584915147,1.72,20.71,10.36
427,Sacramento Kings,186777.0,810,436,0,20150,2589,6189,1358,2646,1231,3543,1103,1420,558,2830,3388,1279,789,269,674,1633,7512,0.418,0.513,0.347,0.777,0.551,0.518,0,0,0,0,0,454000.0,Jae Crowder,639156,24.876543209876544,3.196296296296296,7.640740740740741,1.6765432098765432,3.2666666666666666,1.519753086419753,4.374074074074074,1.3617283950617285,1.7530864197530864,0.6888888888888889,3.493827160493827,4.182716049382716,1.5790123456790124,0.974074074074074,0.3320987654320987,0.8320987654320988,2.0160493827160493,9.274074074074074,91.06021571564902,63.87963675506244,0.061327609452251415,0.22170779214238098,20.81,53.53,26.76
428,Sacramento Kings,969331.0,1147,1135,6,39782,8737,18627,8176,16741,561,1886,6344,7537,805,4246,5051,4669,1154,376,2328,2586,24379,0.469,0.488,0.297,0.842,0.556,0.484,0,0,0,3,0,3366619.0,DeMar DeRozan,639156,34.68352223190933,7.617262423714036,16.239755884917177,7.128160418482999,14.595466434176112,0.4891020052310375,1.6442894507410637,5.530950305143853,6.571054925893636,0.7018308631211857,3.701830863121186,4.403661726242372,4.070619006102877,1.006102877070619,0.3278116826503923,2.029642545771578,2.2545771578029643,21.254577157802963,74.64983100613259,5.240936541168292,0.15670296226298563,0.39679091492195184,33.46,69.24,34.62
429,Sacramento Kings,91914.0,113,31,0,1907,213,455,71,127,142,328,72,91,67,162,229,137,110,59,70,199,640,0.468,0.559,0.433,0.791,0.646,0.624,0,0,0,0,0,33526.0,Keon Ellis,639156,16.876106194690266,1.8849557522123892,4.026548672566372,0.6283185840707964,1.1238938053097345,1.2566371681415929,2.902654867256637,0.6371681415929203,0.8053097345132744,0.5929203539823009,1.4336283185840708,2.0265486725663715,1.2123893805309736,0.9734513274336284,0.5221238938053098,0.6194690265486725,1.761061946902655,5.663716814159292,96.9307997474767,121.97053638989787,0.05513658444418966,0.1612355080108392,15.23,45.86,22.93
430,Sacramento Kings,499734.0,234,164,0,5939,1096,2322,1017,2034,79,288,324,443,212,585,797,1084,276,68,436,452,2595,0.472,0.5,0.274,0.731,0.516,0.489,0,0,0,0,0,9100000.0,Markelle Fultz,639156,25.38034188034188,4.683760683760684,9.923076923076923,4.346153846153846,8.692307692307692,0.3376068376068376,1.2307692307692308,1.3846153846153846,1.893162393162393,0.905982905982906,2.5,3.405982905982906,4.632478632478633,1.1794871794871795,0.2905982905982906,1.8632478632478635,1.931623931623932,11.08974358974359,91.9615295637592,70.73964894781014,0.09084274186634018,0.2999373054365875,27.27,62.03,31.01
431,Sacramento Kings,21226.0,22,0,0,176,32,49,31,45,1,4,11,20,10,21,31,4,2,8,11,22,76,0.653,0.689,0.25,0.55,0.657,0.663,0,0,0,0,0,7854.0,Isaac Jones,639156,8.0,1.4545454545454546,2.227272727272727,1.4090909090909092,2.0454545454545454,0.0454545454545454,0.1818181818181818,0.5,0.9090909090909092,0.4545454545454545,0.9545454545454546,1.4090909090909092,0.1818181818181818,0.0909090909090909,0.3636363636363636,0.5,1.0,3.4545454545454546,98.62239899392324,146.08258287876248,0.050883526479053656,0.0654528032559318,6.21,31.88,15.94
432,Sacramento Kings,29438.0,44,1,0,426,61,148,34,69,27,79,53,81,10,64,74,58,10,1,32,36,202,0.412,0.493,0.342,0.654,0.55,0.503,0,0,0,0,0,27082.0,Mason Jones,639156,9.681818181818182,1.3863636363636365,3.363636363636364,0.7727272727272727,1.568181818181818,0.6136363636363636,1.7954545454545454,1.2045454545454546,1.8409090909090908,0.2272727272727272,1.4545454545454546,1.681818181818182,1.318181818181818,0.2272727272727272,0.0227272727272727,0.7272727272727273,0.8181818181818182,4.590909090909091,97.73225404484788,132.88706714394388,0.051397960126114084,0.09968519612605263,9.46,37.14,18.57
433,Sacramento Kings,63970.0,111,6,0,2121,267,626,152,312,115,314,161,208,129,246,375,208,77,35,126,201,810,0.427,0.487,0.366,0.774,0.564,0.518,0,0,0,0,0,38358.0,Jake LaRavia,639156,19.10810810810811,2.4054054054054053,5.63963963963964,1.3693693693693694,2.810810810810811,1.036036036036036,2.828828828828829,1.4504504504504503,1.8738738738738736,1.162162162162162,2.216216216216216,3.3783783783783785,1.8738738738738736,0.6936936936936937,0.3153153153153153,1.135135135135135,1.8108108108108107,7.297297297297297,96.51601427878448,116.6551601793162,0.05347404944885001,0.18640922016017736,17.64,49.6,24.8
434,Sacramento Kings,380124.0,618,529,2,20152,4557,9751,3142,6097,1415,3654,2239,2688,282,2253,2535,2460,549,181,1629,1313,12768,0.467,0.515,0.387,0.833,0.584,0.54,0,0,0,0,0,2323128.0,Zach LaVine,639156,32.6084142394822,7.37378640776699,15.77831715210356,5.084142394822006,9.86569579288026,2.289644012944984,5.912621359223301,3.622977346278317,4.349514563106796,0.4563106796116505,3.645631067961165,4.101941747572815,3.9805825242718447,0.8883495145631068,0.2928802588996764,2.6359223300970878,2.1245954692556634,20.660194174757283,85.93684850148509,34.72063867240575,0.09021352781242525,0.364309737724248,33.14,68.75,34.37
435,Sacramento Kings,110667.0,613,128,0,11280,1688,3830,1078,2073,610,1757,715,959,538,2124,2662,646,238,221,499,874,4701,0.441,0.52,0.347,0.746,0.553,0.52,0,0,0,0,0,159457.0,Trey Lyles,639156,18.40130505709625,2.7536704730831976,6.2479608482871125,1.7585644371941271,3.3817292006525284,0.99510603588907,2.866231647634584,1.166394779771615,1.564437194127243,0.8776508972267537,3.464926590538336,4.34257748776509,1.0538336052202284,0.3882544861337683,0.3605220228384992,0.8140293637846656,1.4257748776508972,7.66884176182708,93.8987998825648,87.75379147028926,0.056414070736512084,0.17078316373886518,16.11,47.3,23.65
436,Sacramento Kings,263955.0,681,97,0,13451,2229,4735,1263,2379,966,2356,518,644,259,1191,1450,661,146,62,434,978,5942,0.471,0.531,0.41,0.804,0.592,0.573,0,0,0,0,0,226091.0,Doug McDermott,639156,19.751835535976504,3.2731277533039647,6.953010279001468,1.854625550660793,3.4933920704845813,1.4185022026431715,3.4596182085168867,0.7606461086637298,0.945668135095448,0.3803230543318649,1.748898678414097,2.129221732745962,0.9706314243759178,0.2143906020558003,0.0910425844346549,0.6372980910425844,1.4361233480176212,8.725403817914831,93.29726440984324,82.11387391166681,0.06565062216020502,0.13530199007926047,12.64,41.94,20.97
437,Sacramento Kings,208734.0,492,59,0,10956,2123,4898,1242,2407,881,2491,799,941,174,1082,1256,1481,289,154,749,791,5926,0.433,0.516,0.354,0.849,0.558,0.523,0,0,0,0,0,565372.0,Malik Monk,639156,22.26829268292683,4.315040650406504,9.955284552845528,2.524390243902439,4.892276422764228,1.7906504065040652,5.063008130081301,1.6239837398373984,1.91260162601626,0.3536585365853658,2.1991869918699187,2.5528455284552845,3.0101626016260163,0.5873983739837398,0.3130081300813008,1.522357723577236,1.6077235772357723,12.044715447154472,92.38355201862996,74.17052889517312,0.06277817922059414,0.23582813788698584,22.1,54.83,27.41
438,Sacramento Kings,187272.0,196,194,0,6357,975,2180,515,944,460,1236,201,247,278,796,1074,281,169,133,158,474,2611,0.447,0.546,0.372,0.814,0.57,0.553,0,0,0,0,0,102778.0,Keegan Murray,639156,32.43367346938776,4.974489795918367,11.122448979591836,2.627551020408163,4.816326530612245,2.346938775510204,6.306122448979592,1.0255102040816326,1.260204081632653,1.4183673469387754,4.061224489795919,5.479591836734694,1.433673469387755,0.8622448979591837,0.6785714285714286,0.8061224489795918,2.4183673469387754,13.321428571428571,94.28477372113704,91.55546094618607,0.060917310260208725,0.2737773562900575,25.71,59.82,29.91
439,Sacramento Kings,844556.0,615,475,3,18873,3861,6902,3571,6072,290,830,1862,2554,1634,4828,6462,2984,475,290,1575,1929,9874,0.559,0.588,0.349,0.729,0.615,0.58,0,0,0,2,0,368841.0,Domantas Sabonis,639156,30.68780487804878,6.278048780487805,11.222764227642276,5.8065040650406505,9.873170731707315,0.4715447154471545,1.3495934959349594,3.0276422764227644,4.152845528455285,2.656910569105691,7.850406504065041,10.507317073170732,4.852032520325203,0.7723577235772358,0.4715447154471545,2.5609756097560976,3.1365853658536587,16.055284552845528,84.11710804348162,27.47096580537861,0.12299812452765008,0.4298655739406597,37.7,74.83,37.42
440,Sacramento Kings,264309.0,897,835,0,22843,4749,8466,4514,7782,235,684,2184,2758,2464,5969,8433,1228,363,850,1487,2522,11917,0.561,0.58,0.344,0.792,0.616,0.575,0,0,0,0,1,262000.0,Jonas Valančiūnas,639156,25.465997770345595,5.294314381270903,9.438127090301004,5.032329988851728,8.675585284280936,0.261984392419175,0.7625418060200669,2.4347826086956523,3.074693422519509,2.7469342251950946,6.654403567447046,9.40133779264214,1.3690078037904123,0.4046822742474916,0.947603121516165,1.6577480490523968,2.8115942028985508,13.285395763656632,88.72509303289695,48.732885407104,0.06571673114588855,0.3300280244683388,30.83,65.76,32.88
441,San Antonio Spurs,350686.0,952,891,0,29953,4673,10219,3330,6689,1343,3530,2564,3166,975,3613,4588,1673,645,171,1098,1425,13253,0.457,0.498,0.38,0.81,0.571,0.523,0,0,0,0,1,960675.0,Harrison Barnes,644137,31.46323529411765,4.908613445378151,10.734243697478991,3.4978991596638656,7.026260504201681,1.4107142857142858,3.707983193277311,2.69327731092437,3.3256302521008405,1.024159663865546,3.7951680672268906,4.819327731092437,1.7573529411764706,0.6775210084033614,0.1796218487394958,1.153361344537815,1.4968487394957983,13.921218487394958,87.28500381811986,41.00945122332124,0.07213603571796548,0.28007112189399286,25.99,60.28,30.14
442,San Antonio Spurs,39635.0,106,2,0,1190,204,321,201,308,3,13,54,84,167,292,459,88,41,95,85,179,465,0.636,0.653,0.231,0.643,0.65,0.64,0,0,0,0,0,0.0,Charles Bassey,644137,11.226415094339623,1.9245283018867925,3.0283018867924527,1.8962264150943395,2.9056603773584904,0.0283018867924528,0.1226415094339622,0.5094339622641509,0.7924528301886793,1.5754716981132075,2.7547169811320757,4.330188679245283,0.8301886792452831,0.3867924528301887,0.8962264150943396,0.8018867924528302,1.6886792452830188,4.386792452830188,97.76860448447536,133.4032365490704,0.05235951081168058,0.15170927141665513,14.38,44.39,22.2
