Unnamed: 0,Team,Pageviews,G,GS,Cmp,PaAtt,Cmp%,PaYds,PaTD,IntO,Rate,SkO,QBWin,GWD,RuAtt,RuYds,RuY/A,RuTD,RuY/G,Tgt,Rec,RecYds,Y/Rec,RecTD,RecY/G,FG,FG%,2PM,Sfty,Pts,FantPts,SkD,Solo,Ast,TFL,QBHit,IntD,Pick6,PaDef,Fmb,FR,Scoop6,FF,PntYds,Y/Pnt,Blck,APYd,RetYds,Pos,MVP,OPOY,DPOY,OROY,DROY,AP1,SB,Player,Obscurity_Score,Obscurity_Score_Scaled,oline_carrer_value,obscurity_score,obscurity_score_normalized,obscurity_score_scaled
1593,New York Giants,12294.0,49,13,0,0,0.0,0,0,0,0.0,0,0.0,0,1,10,10.0,0,0.2,0,0,0,0.0,0,0.0,0,0.0,0,0,0,1.0,2.0,74,46,5,4,5,0,11,0,4,0,1,0,0.0,0,37,0,S,0,0,0,0,0,0,0,Dane Belton,99.38135516975146,158.2992564026952,0,52.4,58.875984512773826,26.2
1594,New York Giants,2888.0,39,23,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,76,39,2,0,2,0,14,0,0,0,2,0,0.0,0,47,0,CB,0,0,0,0,0,0,0,Cordale Flott,99.561693964405,161.3410071207253,0,57.46,59.62936413696908,28.73
1595,New York Giants,1553.0,9,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,5,2,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Art Green,99.6110901668694,162.18378127263523,0,87.74,60.74414474034357,43.87
1596,New York Giants,9940.0,20,4,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,32,13,0,0,1,0,3,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Tre Hawkins,99.49541391507844,160.21668969022008,0,69.5,60.39387835046121,34.75
1597,New York Giants,19522.0,21,4,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,20,9,0,0,1,0,4,0,0,0,0,0,0.0,0,1,0,S,0,0,0,0,0,0,1,Anthony Johnson,99.328560301623,157.41910304070475,0,33.24,26.501938058466635,16.62
1598,New York Giants,16993.0,10,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,4,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Nic Jones,99.3684613557202,158.0838721186537,0,33.78,27.17407766477012,16.89
1599,New York Giants,4528.0,13,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,S,0,0,0,0,0,0,0,Raheem Layne,99.56957459173036,161.47518363516997,0,62.45,60.049477007026624,31.22
1600,New York Giants,61400.0,13,13,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,57,41,4,0,0,0,1,0,1,0,1,0,0.0,0,2,0,S,0,0,0,0,0,0,0,Tyler Nubin,98.8139710916832,149.07933173105366,0,51.96,58.799073106801195,25.98
1601,New York Giants,33517.0,131,62,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,1.0,354,181,22,6,11,1,34,0,0,0,3,0,0.0,0,118,0,DE,0,0,0,0,0,0,0,Adrian Phillips,99.19396601782154,155.19616719706875,0,42.27,55.78216790570218,21.14
1602,New York Giants,11068.0,13,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,2,1,0,0,0,0,0,3,0,0,0,0,0.0,0,388,388,CB,0,0,0,0,0,0,0,Dee Williams,99.46853008980838,159.76277577911137,0,76.8,60.59619584189778,38.4
1603,New York Giants,76386.0,202,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,333,83.7,0,0,1398,1479.0,0.0,15,2,0,0,0,0,0,0,1,0,0,321,40.1,1,0,0,K,0,0,0,0,0,0,0,Graham Gano,98.78901427625348,148.6856740439475,0,39.94,54.08101100925334,19.97
1604,New York Giants,41672.0,91,0,0,0,0.0,0,0,0,0.0,1,0.0,0,4,-5,-1.3,0,-0.1,0,0,0,0.0,0,0.0,1,50.0,0,0,3,3.0,0.0,4,1,0,0,0,0,0,3,1,0,0,17281,45.4,2,-5,0,P,0,0,0,0,0,0,0,Jamie Gillan,99.22398533476157,155.68937187516903,0,51.58,58.69750800017599,25.79
1605,New York Giants,10416.0,142,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,12,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LS,0,0,0,0,0,0,0,Casey Kreiter,99.46764323098122,159.7478225923225,0,46.5,57.33965353977041,23.25
1606,New York Giants,37432.0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,100.0,0,0,4,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,K,0,0,0,0,0,0,0,Jude McAtamney,99.20469858899928,155.37232878239615,0,62.17,60.02514541448115,31.08
1607,New York Giants,10912.0,98,13,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,71,31,8,2,0,0,0,0,2,0,2,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Matthew Adams,99.44000556803972,159.28249230864373,0,47.78,57.588605079762374,23.89
1608,New York Giants,227941.0,23,5,141,233,60.5,1210,5,13,58.1,12,0.0,0,29,9,0.3,0,0.4,0,0,0,0.0,0,0.0,0,0.0,0,0,0,46.1,0.0,0,0,0,0,0,0,0,4,2,0,0,0,0.0,0,4,0,QB,0,0,0,0,0,0,0,Tim Boyle,96.44050103031664,115.71097576659083,0,38.42,51.89328387699576,19.21
1609,New York Giants,21004.0,102,61,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,0,-27,0,RG,0,0,0,0,0,0,0,Chris Hubbard,99.2360906960016,155.88867711850668,0,47.66,57.55211650057801,23.83
1610,New York Giants,108026.0,97,82,0,0,0.0,0,0,0,0.0,0,0.0,0,5,55,11.0,0,0.6,1,0,0,0.0,0,0.0,0,0.0,0,0,6,3.5,0.0,330,74,10,0,4,1,61,5,5,0,6,0,0.0,0,1219,1070,CB,0,0,0,0,0,0,0,Adoree' Jackson,98.08028759944008,137.90694905485893,0,41.35,55.16067413490539,20.68
1611,New York Giants,14179.0,61,2,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,24,15,1,4,0,0,0,0,1,0,1,0,0.0,0,0,0,OLB,0,0,0,0,0,0,0,Patrick Johnson,99.42520309862628,159.03379419034667,0,54.32,59.24320784947685,27.16
1612,New York Giants,636220.0,36,28,576,967,59.6,6354,34,28,78.8,51,10.0,4,95,432,4.5,7,12.0,1,1,1,1.0,0,0.0,0,0.0,0,0,42,409.4,0.0,1,0,0,0,0,0,0,18,7,0,0,0,0.0,0,423,0,QB,0,0,0,0,0,0,0,Drew Lock,90.64368393103514,60.91231432756606,0,34.11,31.632638159089133,17.06
1613,New York Giants,48886.0,46,30,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,22.0,59,48,21,37,0,0,3,0,3,0,4,0,0.0,0,-5,0,OLB,0,0,0,0,0,0,0,Azeez Ojulari,98.94996696898302,151.24181915096707,0,50.89,58.54532704285214,25.44
1614,New York Giants,41450.0,65,4,0,0,0.0,0,0,0,0.0,0,0.0,0,14,71,5.1,0,1.1,20,15,180,12.0,1,2.8,0,0.0,0,0,18,33.1,0.0,7,6,0,0,0,0,0,11,4,0,0,0,0.0,0,2325,2074,WR,0,0,0,0,0,0,0,Gunner Olszewski,98.92876401292516,150.9027301590546,0,50.74,58.480739797855534,25.37
1615,New York Giants,17707.0,58,39,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,6,0.0,6.5,153,74,12,11,2,1,11,1,1,0,5,0,0.0,0,123,0,S,0,0,0,0,0,0,0,Jason Pinnock,99.36092762800264,157.95815369392596,0,44.14,56.52500049039041,22.07
1616,New York Giants,13515.0,30,7,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,2.0,31,31,5,2,0,0,1,0,0,0,0,0,0.0,0,0,0,FS,0,0,0,0,0,0,0,Elijah Riley,99.44312767748649,159.3349942835062,0,62.29,60.03089955379096,31.14
1617,New York Giants,114325.0,84,42,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,12,0.0,8.5,226,103,15,13,5,2,21,0,3,0,9,0,0.0,0,128,0,LILB,0,0,0,0,0,0,0,Isaiah Simmons,98.15571189238068,139.0180615013484,0,43.06,56.11970769911523,21.53
1618,New York Giants,73863.0,177,167,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,30,0.0,1.0,516,103,16,1,28,3,160,0,5,2,2,0,0.0,0,619,0,CB,0,0,0,0,0,0,1,Darius Slay,98.89503184465572,150.36474690252206,0,29.05,24.125170221703275,14.52
1619,New York Giants,39334.0,48,1,0,0,0.0,0,0,0,0.0,0,0.0,0,9,73,8.1,1,1.5,20,14,182,13.0,2,3.8,0,0.0,0,0,30,47.5,0.0,1,1,0,0,0,0,0,4,2,0,0,0,0.0,0,1286,1031,WR,0,0,0,0,0,0,1,Ihmir Smith-Marsette,98.93642811561982,151.02521561696216,0,31.93,25.54625390696754,15.96
1620,New York Giants,19860.0,47,15,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,1,Aaron Stinnie,99.29856085566304,156.92104302300956,0,32.75,26.20419465585189,16.38
1621,New York Giants,13885.0,33,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.0,56,19,3,2,3,0,6,1,1,0,1,0,0.0,0,168,135,CB,0,0,0,0,0,0,0,Greg Stroman,99.42771340201516,159.0759441904309,0,61.6,59.99373907666474,30.8
1622,New York Giants,15944.0,83,3,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,55,34,1,0,0,0,2,0,1,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Ty Summers,99.39797360546248,158.57726845290642,0,51.08,58.602089360826,25.54
1623,New York Giants,35540.0,127,88,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,5,0.0,0,0.0,0,0.0,0,0,0,-1.5,0.0,1,0,0,0,0,0,0,1,4,0,0,0,0.0,0,5,0,G,0,0,0,0,0,0,0,Greg Van Roten,98.99218828033038,151.91918996075702,0,42.53,55.921541509621036,21.26
1624,New York Giants,17804.0,77,22,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,8.5,66,81,9,18,0,0,1,0,0,0,3,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Armon Watts,99.36780747184665,158.07295673459424,0,49.71,58.15530837827173,24.86
1625,New York Giants,7310.0,21,5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,13,18,0,1,0,0,2,0,0,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Timmy Horne,99.52661922976864,160.74510139660725,0,60.56,59.91213811789585,30.28
1626,New York Giants,2209.0,2,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,6,5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Dyontae Johnson,99.60428596040568,162.0674438150336,0,81.21,60.65715668979724,40.6
1627,New York Giants,5090.0,7,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,8,2,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,CB,0,0,0,0,0,0,0,Divaad Wilson,99.56412469175896,161.3823817019147,0,86.3,60.730683470904275,43.15
1628,New York Jets,3368516.0,248,241,5369,8245,65.1,62952,503,116,102.6,571,153.0,34,741,3573,4.8,35,14.4,3,3,-11,-3.7,0,0.0,0,0.0,3,0,216,4826.2,0.0,0,0,0,0,0,0,0,97,31,0,0,0,0.0,0,3496,0,QB,4,0,0,0,0,4,1,Aaron Rodgers,54.92575651362249,0.0,0,3.24,5.055789278972707,1.62
1629,New York Jets,409888.0,94,58,1085,1752,61.9,12254,68,29,88.9,177,28.0,6,407,2281,5.6,19,24.3,3,2,10,5.0,0,0.1,0,0.0,2,0,118,1045.5,0.0,0,0,0,0,0,0,0,30,13,0,0,0,0.0,0,2273,0,QB,0,0,0,0,0,0,1,Tyrod Taylor,92.80755855567055,77.76648270313088,0,20.39,11.962770649724591,10.2
1630,New York Jets,316063.0,17,2,0,0,0.0,0,0,0,0.0,0,0.0,0,92,334,3.6,2,19.6,27,19,148,7.8,1,8.7,0,0.0,0,0,18,66.2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,482,0,RB,0,0,0,0,0,0,0,Braelon Allen,95.42890507266584,103.72651187250256,0,41.31,55.14554269238556,20.66
1631,New York Jets,38163.0,70,22,1,1,100.0,6,0,0,91.7,0,0.0,0,8,6,0.8,1,0.1,38,25,214,8.6,3,3.1,0,0.0,0,0,30,50.2,0.0,4,0,0,0,0,0,0,1,0,0,0,0,0.0,0,314,94,FB,0,0,0,0,0,0,0,Andrew Beck,98.86426833681674,149.8756895238439,0,47.6,57.545609829609916,23.8
1632,New York Jets,48918.0,17,0,0,0,0.0,0,0,0,0.0,0,0.0,0,30,174,5.8,1,10.2,12,9,75,8.3,1,4.4,0,0.0,0,0,12,36.9,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,481,232,RB,0,0,0,0,0,0,0,Isaiah Davis,98.90781166586302,150.5683545699564,0,57.57,59.648152629721025,28.78
1633,New York Jets,32767.0,10,0,0,0,0.0,0,0,0,0.0,0,0.0,0,9,19,2.1,0,1.9,0,0,0,0.0,0,0.0,0,0.0,0,0,0,1.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,19,0,RB,0,0,0,0,0,0,0,Zach Evans,99.19086204645558,155.1452546689381,0,64.27,60.15585710495719,32.14
1634,New York Jets,229075.0,40,34,0,0,0.0,0,0,0,0.0,0,0.0,0,512,2333,4.6,14,58.3,202,152,1292,8.5,8,32.3,0,0.0,3,0,138,494.5,0.0,1,0,0,0,0,0,0,9,4,0,0,0,0.0,0,3624,0,RB,0,0,0,0,0,0,0,Breece Hall,95.99771783325512,110.31581257328637,0,38.49,52.02564287189706,19.24
1635,New York Jets,16696.0,25,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,2,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,11,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,WR,0,0,0,0,0,0,0,Irvin Charles,99.4106396703903,158.78947123477604,0,65.47,60.2118502779002,32.74
1636,New York Jets,124690.0,9,1,0,0,0.0,0,0,0,0.0,0,0.0,0,2,26,13.0,0,2.9,6,3,16,5.3,0,1.8,0,0.0,0,0,0,2.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,42,0,WR,0,0,0,0,0,0,0,Malachi Corley,97.94888171126888,135.99105087076518,0,52.99,59.0295508594474,26.5
1637,New York Jets,37894.0,34,3,0,0,0.0,0,0,0,0.0,0,0.0,0,9,73,8.1,1,2.1,48,27,268,9.9,1,7.9,0,0.0,0,0,18,46.1,0.0,1,0,0,0,0,0,0,9,1,0,0,0,0.0,0,1926,1585,WR,0,0,0,0,0,0,0,Xavier Gipson,98.97991705017172,151.722023553063,0,54.14,59.224172232257295,27.07
1638,New York Jets,128305.0,83,62,0,1,0.0,0,0,0,39.6,0,0.0,0,8,70,8.8,0,0.8,368,229,3077,13.4,27,37.1,0,0.0,0,0,162,476.7,0.0,7,2,0,0,0,0,0,0,0,0,0,0,0.0,0,3147,0,WR,0,0,0,0,0,0,0,Allen Lazard,97.4711603624355,129.2342146571929,0,35.92,44.457142499271704,17.96
1639,New York Jets,0.0,61,4,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.5,46,27,2,1,0,0,4,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Markus Bailey,99.61490522104718,162.24904522692825,0,54.57,59.287375902493835,27.28
1640,New York Jets,309.0,1,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,WR,0,0,0,0,0,0,0,Brandon Smith,99.62870866048571,162.48538814903594,0,91.66,60.795145857010326,45.83
1641,New York Jets,303163.0,51,46,0,2,0.0,0,0,0,39.6,0,0.0,0,10,9,0.9,0,0.2,469,279,3249,11.6,14,63.7,0,0.0,1,0,86,401.8,0.0,1,0,0,0,0,0,0,6,2,0,0,0,0.0,0,3258,0,WR,0,0,0,1,0,0,0,Garrett Wilson,95.30380944470416,102.32696198408053,0,19.63,11.064150202056775,9.82
1642,New York Jets,10392.0,4,1,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,1,5,5.0,0,1.3,0,0.0,0,0,0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,124,119,WR,0,0,0,0,0,0,0,Easop Winston,99.48386556686728,160.02155467879578,0,76.97,60.59713958439754,38.48
1643,New York Jets,22252.0,2,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,TE,0,0,0,0,0,0,0,Zack Kuntz,99.34512190660692,157.69470469155976,0,67.82,60.33643566081775,33.91
1644,New York Jets,48110.0,41,15,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,52,35,264,7.5,0,6.4,0,0.0,0,0,0,26.4,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0,264,0,TE,0,0,0,0,0,0,0,Jeremy Ruckert,98.93364474944958,150.98072181333345,0,52.43,58.888327637685244,26.22
1645,New York Jets,5511.0,2,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Zack Bailey,99.56125956300907,161.3336140245136,0,82.35,60.678404833594115,41.18
1646,New York Jets,10625.0,30,14,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Max Mitchell,99.4578627294168,159.58300302466753,0,64.16,60.14997794403637,32.08
1647,New York Jets,27012.0,20,5,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,OL,0,0,0,0,0,0,0,Xavier Newman-Johnson,99.26267422407668,156.32720156477563,0,65.07,60.1963801277251,32.53
1648,New York Jets,41752.0,69,55,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0,13,0,G,0,0,0,0,0,0,0,John Simpson,98.95186629238142,151.27222924585894,0,46.96,57.41268342781588,23.48
1649,New York Jets,30247.0,33,31,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,C,0,0,0,0,0,0,0,Joe Tippmann,99.18303106374032,155.0168780947631,0,54.64,59.30514654978787,27.32
1650,New York Jets,42662.0,43,43,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,G,0,0,0,0,0,0,0,Alijah Vera-Tucker,98.99932787291056,152.03401582799853,0,50.45,58.404489181179756,25.22
1651,New York Jets,10628.0,14,6,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,T,0,0,0,0,0,0,0,Carter Warren,99.4742905910687,159.85993497073375,0,69.26,60.38433242731595,34.63
1652,New York Jets,24839.0,49,18,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,7.5,54,43,10,15,0,0,0,0,0,0,2,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Micheal Clemons,99.28219380334862,156.64994149459804,0,56.24,59.49354060757489,28.12
1653,New York Jets,24871.0,23,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,10,15,2,1,0,0,1,0,1,0,0,0,0.0,0,0,0,DT,0,0,0,0,0,0,0,Phidarian Mathis,99.2987961551138,156.9249437259343,0,59.85,59.85289192683903,29.92
1654,New York Jets,69490.0,32,15,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,13.5,27,15,15,29,0,0,3,0,2,0,3,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Will McDonald,98.70190670087348,147.31935126837396,0,50.34,58.37968045011953,25.17
1655,New York Jets,28664.0,7,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DE,0,0,0,0,0,0,0,Braiden McGregor,99.26114029294592,156.30186598369716,0,61.08,59.94996764253109,30.54
1656,New York Jets,28043.0,14,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1.5,13,11,4,4,0,0,1,0,0,0,0,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Leonard Taylor,99.26870226089802,156.42680288994356,0,66.63,60.277108459929856,33.32
1657,New York Jets,9880.0,14,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,7,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,DL,0,0,0,0,0,0,0,Eric Watts,99.50196229658404,160.32743931158228,0,73.0,60.50582647993283,36.5
1658,New York Jets,138852.0,90,86,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,2,0.0,39.0,182,108,52,98,1,0,14,0,3,0,5,0,0.0,0,18,0,DL,0,0,0,0,0,0,0,Quinnen Williams,97.84806392792758,134.5381004804588,0,40.13,54.374996936757135,20.07
1659,New York Jets,9511.0,4,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Zaire Barnes,99.50904588485224,160.4473223116493,0,74.38,60.54062836624677,37.19
1660,New York Jets,118434.0,33,19,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1,8,0.0,10.0,58,30,15,21,1,1,7,0,1,0,1,0,0.0,0,37,0,DE,0,0,0,0,0,0,0,Jermaine Johnson II,98.12893592198206,138.62265166447128,0,46.8,57.39331428523243,23.4
1661,New York Jets,6367.0,14,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,3,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,LB,0,0,0,0,0,0,0,Marcelino McCrary-Ball,99.5471170401846,161.09309715838793,0,69.66,60.39820577666422,34.83
1662,New York Jets,105020.0,133,132,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,18,0.0,12.0,687,396,55,40,12,2,53,1,9,1,10,0,0.0,0,239,0,LILB,0,0,0,0,0,0,0,C.J. Mosley,98.40058113130084,142.68366851490282,0,42.35,55.8337598432718,21.18
1663,New York Jets,89585.0,83,69,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,9.0,351,179,53,16,1,0,21,0,4,0,10,0,0.0,0,30,0,LB,0,0,0,0,0,0,0,Quincy Williams,98.4421226654479,143.31448494382337,0,40.24,54.44400189081344,20.12
1664,New York Jets,9853.0,15,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,3,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,S,0,0,0,0,0,0,0,Jarrick Bernard-Converse,99.50183502038917,160.32528605945674,0,61.28,59.964098120365854,30.64
